"HUC8","Site_Num","Long","Lat","Year","BFI","Temp_C","Precip_MM","AET_MM","Elevation_M","AREA_KM2","SLOPE_DEGREES","SOIL_A_PERCENT","SOIL_B_PERCENT","SOIL_C_PERCENT","SOIL_D_PERCENT","SOIL_A_D_PERCENT","SOIL_B_D_PERCENT","SOIL_C_D_PERCENT","LC_UNCLASSIFIED_PERCENT","LC_OPEN_WATER_PERCENT","LC_DEVELOPED_OPEN_SPACE_PERCENT","LC_DEVELOPED_LOW_INTENSITY_PERCENT","LC_DEVELOPED_MEDIUM_INTENSITY_PERCENT","LC_DEVELOPED_HIGH_INTENSITY_PERCENT","LC_BARREN_LAND_PERCENT","LC_DECIDUOUS_FOREST_PERCENT","LC_EVERGREEN_FOREST_PERCENT","LC_MIXED_FOREST_PERCENT","LC_SHRUB_PERCENT","LC_HERBACEOUS_PERCENT","LC_HAY_PASTURE_PERCENT","LC_CULTIVATED_CROPS_PERCENT","LC_WOODY_WETLANDS_PERCENT","LC_EMERGENT_HERBACEOUS_WETLANDS_PERCENT","KARST_PERCENT","IGNEOUS_INTRUSIVE_PERCENT","SEDIMENTARY_CLASTIC_PERCENT","METAMORPHIC_AND_SEDIMENTARY_UNDIFFERENTIATED_PERCENT","IGNEOUS_AND_SEDIMENTARY_UNDIFFERENTIATED_PERCENT","METAMORPHIC_SCHIST_PERCENT","SEDIMENTARY_UNDIFFERENTIATED_PERCENT","IGNEOUS_VOLCANIC_PERCENT","METAMORPHIC_UNDIFFERENTIATED_PERCENT","UNCONSOLIDATED_UNDIFFERENTIATED_PERCENT","IGNEOUS_UNDIFFERENTIATED_PERCENT","METAMORPHIC_GNEISS_PERCENT","METAMORPHIC_VOLCANIC_PERCENT","METAMORPHIC_SEDIMENTARY_CLASTIC_PERCENT","ASPECT_FLAT_PERCENT","ASPECT_NORTH_PERCENT","ASPECT_SOUTH_PERCENT","BFI.log","Predicted_BFI"
15010005,9404222,-113.65535,35.7999,2000,0.867670718747712,17.79,190.54,189.752975463867,507.55,4373.3152,14.025,0.1636,0.0202,0.0746,1.0521,0,0,0,0,0.0284,0.0031,0.001,2e-04,0,0.0415,0,0.1249,0,0.7707,0.0225,0,0,0.0056,0.002,0.5928,0.0512,0.1332,0,0,0,0.526,0.0789,0.06,0.1065,0,0,0,0,0.0218,0.5553,0.4222,1.88051891511463,0.732590549382514
15010005,9404222,-113.65535,35.7999,2010,0.838967889224634,16.79,322.9,232.198760986328,507.55,4373.3152,14.025,0.1636,0.0202,0.0746,1.0521,0,0,0,0,0.0284,0.0031,0.001,2e-04,0,0.0415,0,0.1249,0,0.7707,0.0225,0,0,0.0056,0.002,0.5928,0.0512,0.1332,0,0,0,0.526,0.0789,0.06,0.1065,0,0,0,0,0.0218,0.5553,0.4222,1.65056864215103,0.718923913727044
15010005,9404222,-113.65535,35.7999,2012,0.80731930164164,17.75,205.16,327.196960449219,507.55,4373.3152,14.025,0.1636,0.0202,0.0746,1.0521,0,0,0,0,0.0284,0.0031,0.001,2e-04,0,0.0415,0,0.1249,0,0.7707,0.0225,0,0,0.0056,0.002,0.5928,0.0512,0.1332,0,0,0,0.526,0.0789,0.06,0.1065,0,0,0,0,0.0218,0.5553,0.4222,1.43268484879665,0.549306314676665
15010002,9404208,-113.3682663,35.76498839,1994,0.808208090607549,13.47,284.19,299.234161376953,426.52,6607.564,17.1364,0.0113,0.0812,0.1158,1.1337,0,0,0,0,0.0023,7e-04,1e-04,0,0,0.0832,0,0.2535,0,0.65,0.0099,0,0,2e-04,1e-04,0.9222,0.0074,0.0534,0,0,0,0.8326,0.0795,0.0077,0.0128,0,0,0.0019,0,4e-04,0.4955,0.5041,1.43840858420602,0.7012507626505
15010002,9404208,-113.3682663,35.76498839,1995,0.665286434373123,13.76,376.2,343.1904296875,426.52,6607.564,17.1364,0.0113,0.0812,0.1158,1.1337,0,0,0,0,0.0023,7e-04,1e-04,0,0,0.0832,0,0.2535,0,0.65,0.0099,0,0,2e-04,1e-04,0.9222,0.0074,0.0534,0,0,0,0.8326,0.0795,0.0077,0.0128,0,0,0.0019,0,4e-04,0.4955,0.5041,0.686942538198974,0.616235543916494
15010002,9404208,-113.3682663,35.76498839,2011,0.779598827166873,12.96,254.06,251.616012573242,426.52,6607.564,17.1364,0.0113,0.0812,0.1158,1.1337,0,0,0,0,0.0023,7e-04,1e-04,0,0,0.0832,0,0.2535,0,0.65,0.0099,0,0,2e-04,1e-04,0.9222,0.0074,0.0534,0,0,0,0.8326,0.0795,0.0077,0.0128,0,0,0.0019,0,4e-04,0.4955,0.5041,1.26333006457955,0.769888487736779
15010002,9404208,-113.3682663,35.76498839,2020,0.634899037340108,14.88,130.68,157.594390869141,426.52,6607.564,17.1364,0.0113,0.0812,0.1158,1.1337,0,0,0,0,0.0023,7e-04,1e-04,0,0,0.0832,0,0.2535,0,0.65,0.0099,0,0,2e-04,1e-04,0.9222,0.0074,0.0534,0,0,0,0.8326,0.0795,0.0077,0.0128,0,0,0.0019,0,4e-04,0.4955,0.5041,0.553292064576554,0.844745832767707
15010002,9404200,-113.363544,35.7735994,1999,0.851740567786936,13.84,257.14,276.807952880859,408.54,6607.564,17.1364,0.0113,0.0812,0.1158,1.1337,0,0,0,0,0.0023,7e-04,1e-04,0,0,0.0832,0,0.2535,0,0.65,0.0099,0,0,2e-04,1e-04,0.9222,0.0074,0.0534,0,0,0,0.8326,0.0795,0.0077,0.0128,0,0,0.0019,0,4e-04,0.4955,0.5041,1.74831832300694,0.800924619830176
15010002,9404200,-113.363544,35.7735994,2000,0.815427073428215,14.29,297.5,261.723175048828,408.54,6607.564,17.1364,0.0113,0.0812,0.1158,1.1337,0,0,0,0,0.0023,7e-04,1e-04,0,0,0.0832,0,0.2535,0,0.65,0.0099,0,0,2e-04,1e-04,0.9222,0.0074,0.0534,0,0,0,0.8326,0.0795,0.0077,0.0128,0,0,0.0019,0,4e-04,0.4955,0.5041,1.48566734111321,0.808596468711451
15010002,9404200,-113.363544,35.7735994,2012,0.817551067764228,14.44,280.45,365.419555664062,408.54,6607.564,17.1364,0.0113,0.0812,0.1158,1.1337,0,0,0,0,0.0023,7e-04,1e-04,0,0,0.0832,0,0.2535,0,0.65,0.0099,0,0,2e-04,1e-04,0.9222,0.0074,0.0534,0,0,0,0.8326,0.0795,0.0077,0.0128,0,0,0.0019,0,4e-04,0.4955,0.5041,1.49984305853442,0.820432549037429
15010002,9404200,-113.363544,35.7735994,2020,0.841593829681142,14.88,130.68,157.594390869141,408.54,6607.564,17.1364,0.0113,0.0812,0.1158,1.1337,0,0,0,0,0.0023,7e-04,1e-04,0,0,0.0832,0,0.2535,0,0.65,0.0099,0,0,2e-04,1e-04,0.9222,0.0074,0.0534,0,0,0,0.8326,0.0795,0.0077,0.0128,0,0,0.0019,0,4e-04,0.4955,0.5041,1.6701350776491,0.901196251210438
15010004,9404115,-112.761305,36.30581618,2017,0.950802570003684,12.12,327.62,263.112976074219,570.46,7599.0116,4.0678,0.0013,0.1329,0.2894,1.0519,0,0,0,0,1e-04,0.0052,0.0018,8e-04,2e-04,0.0117,0,0.1928,0,0.7109,0.0762,0,0,1e-04,1e-04,0.7911,0,0.0792,0,0,0,0.6554,0.2065,0,0.0589,0,0,0,0,0.0017,0.5224,0.476,2.96146505218653,0.948914362174797
15010004,9404110,-112.6901,36.21946667,2010,0.93587406123881,10.64,460.72,380.282897949219,987.12,7599.0116,4.0678,0.0013,0.1329,0.2894,1.0519,0,0,0,0,1e-04,0.0052,0.0018,8e-04,2e-04,0.0117,0,0.1928,0,0.7109,0.0762,0,0,1e-04,1e-04,0.7911,0,0.0792,0,0,0,0.6554,0.2065,0,0.0589,0,0,0,0,0.0017,0.5224,0.476,2.6806319745319,0.896920610007972
15010003,9403780,-112.5799203,36.86387568,1966,0.165275201798284,11.55,323.98,312.490600585938,1370.36,4428.9186,7.2934,0.0893,0.4179,0.1897,0.7772,0,0,0,0,0,0.0031,7e-04,1e-04,0,0.0208,1e-04,0.2254,0,0.7274,0.0211,2e-04,0,0.001,1e-04,0.8799,0,0.298,0,0,0,0.6779,0.0024,0,0.0216,0,0,0,0,1e-04,0.5805,0.419,-1.61949011333066,0.0740038343012751
15010004,9404104,-112.4263889,35.80444444,2015,0.000900688297183104,11.53,469.83,471.680114746094,1652.23,7599.0116,4.0678,0.0013,0.1329,0.2894,1.0519,0,0,0,0,1e-04,0.0052,0.0018,8e-04,2e-04,0.0117,0,0.1928,0,0.7109,0.0762,0,0,1e-04,1e-04,0.7911,0,0.0792,0,0,0,0.6554,0.2065,0,0.0589,0,0,0,0,0.0017,0.5224,0.476,-7.01145021812258,0.00419883315260745
15010004,9404104,-112.4263889,35.80444444,2022,0.0131112786116032,11.24,347.96,350.699157714844,1652.23,7599.0116,4.0678,0.0013,0.1329,0.2894,1.0519,0,0,0,0,1e-04,0.0052,0.0018,8e-04,2e-04,0.0117,0,0.1928,0,0.7109,0.0762,0,0,1e-04,1e-04,0.7911,0,0.0792,0,0,0,0.6554,0.2065,0,0.0589,0,0,0,0,0.0017,0.5224,0.476,-4.32108446628093,0.00332516216529225
15010002,9403013,-112.1260026,36.0785939,2017,0.933529296982347,14.73,275.54,234.186294555664,1156.11,6607.564,17.1364,0.0113,0.0812,0.1158,1.1337,0,0,0,0,0.0023,7e-04,1e-04,0,0,0.0832,0,0.2535,0,0.65,0.0099,0,0,2e-04,1e-04,0.9222,0.0074,0.0534,0,0,0,0.8326,0.0795,0.0077,0.0128,0,0,0.0019,0,4e-04,0.4955,0.5041,2.64221105204604,0.911327901211583
15010001,9403000,-112.0962798,36.10303836,1927,0.605472256650868,11.85,460.33,266.578649902344,763.3,3802.8422,13.6318,0.1761,0.2893,0.2169,0.7273,0,0,0,0,0.0035,0.0022,8e-04,2e-04,0,0.0397,4e-04,0.1727,2e-04,0.7029,0.0768,0,0,6e-04,2e-04,0.8476,6e-04,0.1454,0,0,0,0.7445,0,0.0051,0.0691,0,0,0.0012,0,5e-04,0.5453,0.4542,0.428319279875311,0.718770634717669
15010001,9403000,-112.0962798,36.10303836,1935,0.657177164175363,11.89,320.74,266.578649902344,763.3,3802.8422,13.6318,0.1761,0.2893,0.2169,0.7273,0,0,0,0,0.0035,0.0022,8e-04,2e-04,0,0.0397,4e-04,0.1727,2e-04,0.7029,0.0768,0,0,6e-04,2e-04,0.8476,6e-04,0.1454,0,0,0,0.7445,0,0.0051,0.0691,0,0,0.0012,0,5e-04,0.5453,0.4542,0.650739838316954,0.758193805495253
15010001,9403000,-112.0962798,36.10303836,1937,0.584727766130254,11.64,366.13,266.578649902344,763.3,3802.8422,13.6318,0.1761,0.2893,0.2169,0.7273,0,0,0,0,0.0035,0.0022,8e-04,2e-04,0,0.0397,4e-04,0.1727,2e-04,0.7029,0.0768,0,0,6e-04,2e-04,0.8476,6e-04,0.1454,0,0,0,0.7445,0,0.0051,0.0691,0,0,0.0012,0,5e-04,0.5453,0.4542,0.342212091482624,0.691792972174567
15010001,9403000,-112.0962798,36.10303836,1964,0.803816073156452,10.88,241.62,203.84358215332,763.3,3802.8422,13.6318,0.1761,0.2893,0.2169,0.7273,0,0,0,0,0.0035,0.0022,8e-04,2e-04,0,0.0397,4e-04,0.1727,2e-04,0.7029,0.0768,0,0,6e-04,2e-04,0.8476,6e-04,0.1454,0,0,0,0.7445,0,0.0051,0.0691,0,0,0.0012,0,5e-04,0.5453,0.4542,1.41031785680817,0.781329747522039
15010001,9403000,-112.0962798,36.10303836,1967,0.780188490854858,11.27,330.72,303.496246337891,763.3,3802.8422,13.6318,0.1761,0.2893,0.2169,0.7273,0,0,0,0,0.0035,0.0022,8e-04,2e-04,0,0.0397,4e-04,0.1727,2e-04,0.7029,0.0768,0,0,6e-04,2e-04,0.8476,6e-04,0.1454,0,0,0,0.7445,0,0.0051,0.0691,0,0,0.0012,0,5e-04,0.5453,0.4542,1.2667651429354,0.719715348748843
15010001,9403000,-112.0962798,36.10303836,1973,0.552101373229463,11.09,303.41,252.188934326172,763.3,3802.8422,13.6318,0.1761,0.2893,0.2169,0.7273,0,0,0,0,0.0035,0.0022,8e-04,2e-04,0,0.0397,4e-04,0.1727,2e-04,0.7029,0.0768,0,0,6e-04,2e-04,0.8476,6e-04,0.1454,0,0,0,0.7445,0,0.0051,0.0691,0,0,0.0012,0,5e-04,0.5453,0.4542,0.209164749290987,0.759126913699193
15010001,9383100,-111.8007222,36.2040833,2000,0.817906049367331,13.01,312.73,249.747192382812,826.96,3802.8422,13.6318,0.1761,0.2893,0.2169,0.7273,0,0,0,0,0.0035,0.0022,8e-04,2e-04,0,0.0397,4e-04,0.1727,2e-04,0.7029,0.0768,0,0,6e-04,2e-04,0.8476,6e-04,0.1454,0,0,0,0.7445,0,0.0051,0.0691,0,0,0.0012,0,5e-04,0.5453,0.4542,1.50222470977986,0.764251221330274
15020016,9402300,-111.7771024,36.1952642,2019,0.617666966061139,12.05,317.24,266.815185546875,844.87,6201.8726,5.0441,0.1241,0.2529,0.1485,0.9133,0,0,0,0,2e-04,0.0014,0.0012,9e-04,2e-04,0.0176,0.0012,0.1362,1e-04,0.5769,0.2613,0,0,0.0029,1e-04,0.6747,0,0.3382,0,0,0,0.3368,0.2603,0,0.0644,0,0,0,0,0.0024,0.524,0.4735,0.479657376946552,0.62690753059696
15060202,9505300,-111.6737629,34.76696436,1973,0.34397687635376,11.18,449.27,410.155609130859,1487.76,6496.465,8.4197,0.0164,0.726,0.2007,0.4715,0,0,1e-04,0,4e-04,0.0218,0.0127,0.0075,0.0017,9e-04,3e-04,0.4429,0,0.44,0.0674,2e-04,3e-04,0.0023,0.0016,0.4244,0.0329,0.1731,0,9e-04,0,0.2347,0.4953,5e-04,0.0512,0,0,0.0099,0.0015,4e-04,0.4588,0.5408,-0.645621602571394,0.0911670470110441
15060202,9505300,-111.6737629,34.76696436,1979,0.277085313078521,11.48,461.58,447.178466796875,1487.76,6496.465,8.4197,0.0164,0.726,0.2007,0.4715,0,0,1e-04,0,4e-04,0.0218,0.0127,0.0075,0.0017,9e-04,3e-04,0.4429,0,0.44,0.0674,2e-04,3e-04,0.0023,0.0016,0.4244,0.0329,0.1731,0,9e-04,0,0.2347,0.4953,5e-04,0.0512,0,0,0.0099,0.0015,4e-04,0.4588,0.5408,-0.958965768249421,0.106304417783963
14070007,9382000,-111.5946052,36.87220977,1933,0.280960523911217,11.24,221.81,266.697478778546,960.61,989.5712,6.3037,0.2013,0.0367,0.0097,1.1976,0,0,0,0,0,1e-04,0,0,0,0.0053,0,0.0638,0,0.9295,5e-04,0,0,7e-04,1e-04,0.2287,0,0.8778,0,0,0,0.1043,0,0,0.0177,0,0,0,0,9e-04,0.7016,0.2965,-0.939702085207547,0.339383475158471
14070007,9382000,-111.5946052,36.87220977,1935,0.377721972683513,11.61,275.66,266.697478778546,960.61,989.5712,6.3037,0.2013,0.0367,0.0097,1.1976,0,0,0,0,0,1e-04,0,0,0,0.0053,0,0.0638,0,0.9295,5e-04,0,0,7e-04,1e-04,0.2287,0,0.8778,0,0,0,0.1043,0,0,0.0177,0,0,0,0,9e-04,0.7016,0.2965,-0.499228579134762,0.275400952698527
14070007,9382000,-111.5946052,36.87220977,1949,0.351253916694597,10.86,303.23,266.697478778546,960.61,989.5712,6.3037,0.2013,0.0367,0.0097,1.1976,0,0,0,0,0,1e-04,0,0,0,0.0053,0,0.0638,0,0.9295,5e-04,0,0,7e-04,1e-04,0.2287,0,0.8778,0,0,0,0.1043,0,0,0.0177,0,0,0,0,9e-04,0.7016,0.2965,-0.613532025849962,0.295879981680138
14070007,9382000,-111.5946052,36.87220977,1967,0.244722218021903,10.87,318.42,326.794219970703,960.61,989.5712,6.3037,0.2013,0.0367,0.0097,1.1976,0,0,0,0,0,1e-04,0,0,0,0.0053,0,0.0638,0,0.9295,5e-04,0,0,7e-04,1e-04,0.2287,0,0.8778,0,0,0,0.1043,0,0,0.0177,0,0,0,0,9e-04,0.7016,0.2965,-1.1269618414212,0.40277418308411
14070007,9382000,-111.5946052,36.87220977,1968,0.34108848362673,10.49,223.23,264.496154785156,960.61,989.5712,6.3037,0.2013,0.0367,0.0097,1.1976,0,0,0,0,0,1e-04,0,0,0,0.0053,0,0.0638,0,0.9295,5e-04,0,0,7e-04,1e-04,0.2287,0,0.8778,0,0,0,0.1043,0,0,0.0177,0,0,0,0,9e-04,0.7016,0.2965,-0.658447329547725,0.379649739949781
14070007,9382000,-111.5946052,36.87220977,1975,0.377905874444203,10.43,254.38,249.065612792969,960.61,989.5712,6.3037,0.2013,0.0367,0.0097,1.1976,0,0,0,0,0,1e-04,0,0,0,0.0053,0,0.0638,0,0.9295,5e-04,0,0,7e-04,1e-04,0.2287,0,0.8778,0,0,0,0.1043,0,0,0.0177,0,0,0,0,9e-04,0.7016,0.2965,-0.498446253345761,0.380431207644964
14070007,9382000,-111.5946052,36.87220977,1981,0.375378480824825,12.53,355.5,345.971038818359,960.61,989.5712,6.3037,0.2013,0.0367,0.0097,1.1976,0,0,0,0,0,1e-04,0,0,0,0.0053,0,0.0638,0,0.9295,5e-04,0,0,7e-04,1e-04,0.2287,0,0.8778,0,0,0,0.1043,0,0,0.0177,0,0,0,0,9e-04,0.7016,0.2965,-0.509211097798416,0.337161225645292
14070007,9382000,-111.5946052,36.87220977,1991,0.481739497400448,11.29,246.66,255.384841918945,960.61,989.5712,6.3037,0.2013,0.0367,0.0097,1.1976,0,0,0,0,0,1e-04,0,0,0,0.0053,0,0.0638,0,0.9295,5e-04,0,0,7e-04,1e-04,0.2287,0,0.8778,0,0,0,0.1043,0,0,0.0177,0,0,0,0,9e-04,0.7016,0.2965,-0.0730745104949384,0.381149190361048
14070007,9382000,-111.5946052,36.87220977,2010,0.325808358463285,11.79,410.33,333.268035888672,960.61,989.5712,6.3037,0.2013,0.0367,0.0097,1.1976,0,0,0,0,0,1e-04,0,0,0,0.0053,0,0.0638,0,0.9295,5e-04,0,0,7e-04,1e-04,0.2287,0,0.8778,0,0,0,0.1043,0,0,0.0177,0,0,0,0,9e-04,0.7016,0.2965,-0.727205054084915,0.343312528508719
14070007,9382000,-111.5946052,36.87220977,2017,0.421211508995347,13.31,230.63,243.597427368164,960.61,989.5712,6.3037,0.2013,0.0367,0.0097,1.1976,0,0,0,0,0,1e-04,0,0,0,0.0053,0,0.0638,0,0.9295,5e-04,0,0,7e-04,1e-04,0.2287,0,0.8778,0,0,0,0.1043,0,0,0.0177,0,0,0,0,9e-04,0.7016,0.2965,-0.317802006137449,0.412836573807855
15020016,9402000,-111.5673682,35.9263819,1980,0.276510302377606,12.07,316.55,270.597503662109,1260.21,6201.8726,5.0441,0.1241,0.2529,0.1485,0.9133,0,0,0,0,2e-04,0.0014,0.0012,9e-04,2e-04,0.0176,0.0012,0.1362,1e-04,0.5769,0.2613,0,0,0.0029,1e-04,0.6747,0,0.3382,0,0,0,0.3368,0.2603,0,0.0644,0,0,0,0,0.0024,0.524,0.4735,-0.961838226109397,0.1491602019169
15020016,9402000,-111.5673682,35.9263819,2004,0.0547894641088395,12.06,325,318.122039794922,1260.21,6201.8726,5.0441,0.1241,0.2529,0.1485,0.9133,0,0,0,0,2e-04,0.0014,0.0012,9e-04,2e-04,0.0176,0.0012,0.1362,1e-04,0.5769,0.2613,0,0,0.0029,1e-04,0.6747,0,0.3382,0,0,0,0.3368,0.2603,0,0.0644,0,0,0,0,0.0024,0.524,0.4735,-2.84790977730081,0.176558433759995
15020016,9402000,-111.5673682,35.9263819,2010,0.184343409197591,11.72,306.16,280.765167236328,1260.21,6201.8726,5.0441,0.1241,0.2529,0.1485,0.9133,0,0,0,0,2e-04,0.0014,0.0012,9e-04,2e-04,0.0176,0.0012,0.1362,1e-04,0.5769,0.2613,0,0,0.0029,1e-04,0.6747,0,0.3382,0,0,0,0.3368,0.2603,0,0.0644,0,0,0,0,0.0024,0.524,0.4735,-1.48719304931082,0.115491833129143
15020016,9402000,-111.5673682,35.9263819,2023,0.315798117100416,11.72,301.44,214.866516113281,1260.21,6201.8726,5.0441,0.1241,0.2529,0.1485,0.9133,0,0,0,0,2e-04,0.0014,0.0012,9e-04,2e-04,0.0176,0.0012,0.1362,1e-04,0.5769,0.2613,0,0,0.0029,1e-04,0.6747,0,0.3382,0,0,0,0.3368,0.2603,0,0.0644,0,0,0,0,0.0024,0.524,0.4735,-0.773149885025055,0.109180605989749
15020018,9401500,-111.4215312,35.92499419,1954,0.0586662891264719,12.4,196.22,204.762182734563,1280.74,6868.4677,4.4285,0.5711,0.2034,0.2044,0.3494,1e-04,0,0,0,1e-04,0.0036,9e-04,3e-04,1e-04,0.0096,0,0.0629,0,0.8279,0.0926,0,0,0.0016,4e-04,0.0989,0,0.649,0,0,0,0.2875,0.0021,0,0.0613,0,0,0,0,0.0076,0.4354,0.557,-2.77543244000945,0.070319964850988
15020018,9401500,-111.4215312,35.92499419,1958,0.0511398231672802,12.2,190.71,191.481018066406,1280.74,6868.4677,4.4285,0.5711,0.2034,0.2044,0.3494,1e-04,0,0,0,1e-04,0.0036,9e-04,3e-04,1e-04,0.0096,0,0.0629,0,0.8279,0.0926,0,0,0.0016,4e-04,0.0989,0,0.649,0,0,0,0.2875,0.0021,0,0.0613,0,0,0,0,0.0076,0.4354,0.557,-2.92069793834052,0.0695024312697201
15020018,9401500,-111.4215312,35.92499419,1960,0.0270651468280988,11.75,183.13,203.025054931641,1280.74,6868.4677,4.4285,0.5711,0.2034,0.2044,0.3494,1e-04,0,0,0,1e-04,0.0036,9e-04,3e-04,1e-04,0.0096,0,0.0629,0,0.8279,0.0926,0,0,0.0016,4e-04,0.0989,0,0.649,0,0,0,0.2875,0.0021,0,0.0613,0,0,0,0,0.0076,0.4354,0.557,-3.58207032009035,0.0505478804797145
15020018,9401400,-111.3973633,36.02360368,1946,0.0911195134830473,11.65,211.54,204.762182734563,1318.27,6868.4677,4.4285,0.5711,0.2034,0.2044,0.3494,1e-04,0,0,0,1e-04,0.0036,9e-04,3e-04,1e-04,0.0096,0,0.0629,0,0.8279,0.0926,0,0,0.0016,4e-04,0.0989,0,0.649,0,0,0,0.2875,0.0021,0,0.0613,0,0,0,0,0.0076,0.4354,0.557,-2.30004162772897,0.0808057980322095
15020018,9401400,-111.3973633,36.02360368,1972,0.0207373349828381,11.79,268.57,201.755950927734,1318.27,6868.4677,4.4285,0.5711,0.2034,0.2044,0.3494,1e-04,0,0,0,1e-04,0.0036,9e-04,3e-04,1e-04,0.0096,0,0.0629,0,0.8279,0.0926,0,0,0.0016,4e-04,0.0989,0,0.649,0,0,0,0.2875,0.0021,0,0.0613,0,0,0,0,0.0076,0.4354,0.557,-3.85486420779024,0.0748193409382588
15020018,9401400,-111.3973633,36.02360368,1977,0.0620590048365555,12.1,165.54,161.216720581055,1318.27,6868.4677,4.4285,0.5711,0.2034,0.2044,0.3494,1e-04,0,0,0,1e-04,0.0036,9e-04,3e-04,1e-04,0.0096,0,0.0629,0,0.8279,0.0926,0,0,0.0016,4e-04,0.0989,0,0.649,0,0,0,0.2875,0.0021,0,0.0613,0,0,0,0,0.0076,0.4354,0.557,-2.71560141869801,0.0606727192036905
15020018,9401265,-111.2014444,36.1715833,2017,0.864528482926094,13.42,197.09,143.363082885742,1534.32,6868.4677,4.4285,0.5711,0.2034,0.2044,0.3494,1e-04,0,0,0,1e-04,0.0036,9e-04,3e-04,1e-04,0.0096,0,0.0629,0,0.8279,0.0926,0,0,0.0016,4e-04,0.0989,0,0.649,0,0,0,0.2875,0.0021,0,0.0613,0,0,0,0,0.0076,0.4354,0.557,1.8534228397368,0.88776098065424
15020018,9401265,-111.2014444,36.1715833,2018,0.86688282932958,13.13,169.82,192.204284667969,1534.32,6868.4677,4.4285,0.5711,0.2034,0.2044,0.3494,1e-04,0,0,0,1e-04,0.0036,9e-04,3e-04,1e-04,0.0096,0,0.0629,0,0.8279,0.0926,0,0,0.0016,4e-04,0.0989,0,0.649,0,0,0,0.2875,0.0021,0,0.0613,0,0,0,0,0.0076,0.4354,0.557,1.87367409983025,0.690150992652028
15020016,9401000,-111.200701,35.4333386,1936,0.18208836087596,12.14,306.47,244.814766751803,1421.45,6201.8726,5.0441,0.1241,0.2529,0.1485,0.9133,0,0,0,0,2e-04,0.0014,0.0012,9e-04,2e-04,0.0176,0.0012,0.1362,1e-04,0.5769,0.2613,0,0,0.0029,1e-04,0.6747,0,0.3382,0,0,0,0.3368,0.2603,0,0.0644,0,0,0,0,0.0024,0.524,0.4735,-1.50226224155875,0.152784812713273
15020016,9401000,-111.200701,35.4333386,1941,0.279877756933044,11.1,427.57,244.814766751803,1421.45,6201.8726,5.0441,0.1241,0.2529,0.1485,0.9133,0,0,0,0,2e-04,0.0014,0.0012,9e-04,2e-04,0.0176,0.0012,0.1362,1e-04,0.5769,0.2613,0,0,0.0029,1e-04,0.6747,0,0.3382,0,0,0,0.3368,0.2603,0,0.0644,0,0,0,0,0.0024,0.524,0.4735,-0.945068054178772,0.178660644408595
15020016,9401000,-111.200701,35.4333386,1946,0.116694657067723,11.9,271.39,244.814766751803,1421.45,6201.8726,5.0441,0.1241,0.2529,0.1485,0.9133,0,0,0,0,2e-04,0.0014,0.0012,9e-04,2e-04,0.0176,0.0012,0.1362,1e-04,0.5769,0.2613,0,0,0.0029,1e-04,0.6747,0,0.3382,0,0,0,0.3368,0.2603,0,0.0644,0,0,0,0,0.0024,0.524,0.4735,-2.02411018780059,0.141224876737926
15020016,9401000,-111.200701,35.4333386,1947,0.123447271596084,11.95,218.71,244.814766751803,1421.45,6201.8726,5.0441,0.1241,0.2529,0.1485,0.9133,0,0,0,0,2e-04,0.0014,0.0012,9e-04,2e-04,0.0176,0.0012,0.1362,1e-04,0.5769,0.2613,0,0,0.0029,1e-04,0.6747,0,0.3382,0,0,0,0.3368,0.2603,0,0.0644,0,0,0,0,0.0024,0.524,0.4735,-1.96018274619742,0.162566811008198
15020016,9401000,-111.200701,35.4333386,1959,0.100466631766929,12.26,239.91,211.955703735352,1421.45,6201.8726,5.0441,0.1241,0.2529,0.1485,0.9133,0,0,0,0,2e-04,0.0014,0.0012,9e-04,2e-04,0.0176,0.0012,0.1362,1e-04,0.5769,0.2613,0,0,0.0029,1e-04,0.6747,0,0.3382,0,0,0,0.3368,0.2603,0,0.0644,0,0,0,0,0.0024,0.524,0.4735,-2.19205049897824,0.135205414156873
15020016,9401000,-111.200701,35.4333386,1991,0.182588880019597,11.31,260.03,261.733123779297,1421.45,6201.8726,5.0441,0.1241,0.2529,0.1485,0.9133,0,0,0,0,2e-04,0.0014,0.0012,9e-04,2e-04,0.0176,0.0012,0.1362,1e-04,0.5769,0.2613,0,0,0.0029,1e-04,0.6747,0,0.3382,0,0,0,0.3368,0.2603,0,0.0644,0,0,0,0,0.0024,0.524,0.4735,-1.49890510684844,0.185824124648345
15020008,9398500,-111.0076349,34.66752554,1955,0.158980058744529,10.9,285.64,299.529247342623,1813.13,6539.4369,3.0093,0.0668,0.1878,0.3802,0.7532,0,0.0026,3e-04,0,7e-04,0.0066,0.0031,0.0021,3e-04,0.02,0,0.1577,0,0.5159,0.2782,3e-04,0,0.0117,0.0032,0.7797,0,0.4534,0,0,0,0.3547,0.0575,0,0.1344,0,0,0,0,0.0155,0.6207,0.3638,-1.66583659340005,0.235595717209662
15020008,9398500,-111.0076349,34.66752554,1960,0.327260115065637,11.26,249.09,263.001647949219,1813.13,6539.4369,3.0093,0.0668,0.1878,0.3802,0.7532,0,0.0026,3e-04,0,7e-04,0.0066,0.0031,0.0021,3e-04,0.02,0,0.1577,0,0.5159,0.2782,3e-04,0,0.0117,0.0032,0.7797,0,0.4534,0,0,0,0.3547,0.0575,0,0.1344,0,0,0,0,0.0155,0.6207,0.3638,-0.720603440489748,0.25871504878332
