"HUC8","Site_Num","Long","Lat","Year","BFI","Temp_C","Precip_MM","AET_MM","Elevation_M","AREA_KM2","SLOPE_DEGREES","SOIL_A_PERCENT","SOIL_B_PERCENT","SOIL_C_PERCENT","SOIL_D_PERCENT","SOIL_A_D_PERCENT","SOIL_B_D_PERCENT","SOIL_C_D_PERCENT","LC_UNCLASSIFIED_PERCENT","LC_OPEN_WATER_PERCENT","LC_DEVELOPED_OPEN_SPACE_PERCENT","LC_DEVELOPED_LOW_INTENSITY_PERCENT","LC_DEVELOPED_MEDIUM_INTENSITY_PERCENT","LC_DEVELOPED_HIGH_INTENSITY_PERCENT","LC_BARREN_LAND_PERCENT","LC_DECIDUOUS_FOREST_PERCENT","LC_EVERGREEN_FOREST_PERCENT","LC_MIXED_FOREST_PERCENT","LC_SHRUB_PERCENT","LC_HERBACEOUS_PERCENT","LC_HAY_PASTURE_PERCENT","LC_CULTIVATED_CROPS_PERCENT","LC_WOODY_WETLANDS_PERCENT","LC_EMERGENT_HERBACEOUS_WETLANDS_PERCENT","KARST_PERCENT","IGNEOUS_INTRUSIVE_PERCENT","SEDIMENTARY_CLASTIC_PERCENT","METAMORPHIC_AND_SEDIMENTARY_UNDIFFERENTIATED_PERCENT","IGNEOUS_AND_SEDIMENTARY_UNDIFFERENTIATED_PERCENT","METAMORPHIC_SCHIST_PERCENT","SEDIMENTARY_UNDIFFERENTIATED_PERCENT","IGNEOUS_VOLCANIC_PERCENT","METAMORPHIC_UNDIFFERENTIATED_PERCENT","UNCONSOLIDATED_UNDIFFERENTIATED_PERCENT","IGNEOUS_UNDIFFERENTIATED_PERCENT","METAMORPHIC_GNEISS_PERCENT","METAMORPHIC_VOLCANIC_PERCENT","METAMORPHIC_SEDIMENTARY_CLASTIC_PERCENT","ASPECT_FLAT_PERCENT","ASPECT_NORTH_PERCENT","ASPECT_SOUTH_PERCENT","BFI.log","Predicted_BFI"
15050301,9486350,-111.0420429,32.33618529,1999,0.000429524536676313,18.15,338.4,397.796478271484,682.01,5771.9821,8.3105,0.189,0.0669,0.5281,0.5039,0,0,0,1e-04,9e-04,0.0357,0.0322,0.0261,0.0085,0.0183,7e-04,0.0686,9e-04,0.693,0.1076,8e-04,0.004,0.0016,8e-04,0.1648,0.1528,0.2526,0,0.0296,0,0.0073,0.1516,0.0027,0.3898,0,0,0,0,6e-04,0.5345,0.4646,-7.75240207289658,0.000980494384755985
15050301,9486350,-111.0420429,32.33618529,2006,0.00232324363060337,18.23,384.93,412.170227050781,682.01,5771.9821,8.3105,0.189,0.0669,0.5281,0.5039,0,0,0,1e-04,9e-04,0.0357,0.0322,0.0261,0.0085,0.0183,7e-04,0.0686,9e-04,0.693,0.1076,8e-04,0.004,0.0016,8e-04,0.1648,0.1528,0.2526,0,0.0296,0,0.0073,0.1516,0.0027,0.3898,0,0,0,0,6e-04,0.5345,0.4646,-6.06246500657132,0.00084700906435651
15050301,9486350,-111.0420429,32.33618529,2007,0.00179934052469726,18.23,398.79,398.594848632812,682.01,5771.9821,8.3105,0.189,0.0669,0.5281,0.5039,0,0,0,1e-04,9e-04,0.0357,0.0322,0.0261,0.0085,0.0183,7e-04,0.0686,9e-04,0.693,0.1076,8e-04,0.004,0.0016,8e-04,0.1648,0.1528,0.2526,0,0.0296,0,0.0073,0.1516,0.0027,0.3898,0,0,0,0,6e-04,0.5345,0.4646,-6.31853409509764,0.000780242578721126
15050301,9486350,-111.0420429,32.33618529,2011,0.000416355143146079,17.99,305.24,519.523315429688,682.01,5771.9821,8.3105,0.189,0.0669,0.5281,0.5039,0,0,0,1e-04,9e-04,0.0357,0.0322,0.0261,0.0085,0.0183,7e-04,0.0686,9e-04,0.693,0.1076,8e-04,0.004,0.0016,8e-04,0.1648,0.1528,0.2526,0,0.0296,0,0.0073,0.1516,0.0027,0.3898,0,0,0,0,6e-04,0.5345,0.4646,-7.7835555105769,0.00102781619609236
15050301,9486350,-111.0420429,32.33618529,2013,5.27379871909034e-05,18.04,327.55,376.084045410156,682.01,5771.9821,8.3105,0.189,0.0669,0.5281,0.5039,0,0,0,1e-04,9e-04,0.0357,0.0322,0.0261,0.0085,0.0183,7e-04,0.0686,9e-04,0.693,0.1076,8e-04,0.004,0.0016,8e-04,0.1648,0.1528,0.2526,0,0.0296,0,0.0073,0.1516,0.0027,0.3898,0,0,0,0,6e-04,0.5345,0.4646,-9.85012180314298,0.000800632354090423
15050301,9481740,-111.0414792,31.61286778,2018,0.408926230650898,18.75,466.35,473.105316162109,971.84,5771.9821,8.3105,0.189,0.0669,0.5281,0.5039,0,0,0,1e-04,9e-04,0.0357,0.0322,0.0261,0.0085,0.0183,7e-04,0.0686,9e-04,0.693,0.1076,8e-04,0.004,0.0016,8e-04,0.1648,0.1528,0.2526,0,0.0296,0,0.0073,0.1516,0.0027,0.3898,0,0,0,0,6e-04,0.5345,0.4646,-0.368406056231929,0.260357274857662
15050302,9486055,-111.0120406,32.30340807,2008,0.00122322989725247,17.44,394.9,418.096282958984,691.17,2384.9426,10.0214,0.0844,0.2058,0.3833,0.7093,0,0,0,0,1e-04,0.0286,0.0463,0.0411,0.0099,0.0018,3e-04,0.0891,0.001,0.6201,0.1595,0,0,0.0018,5e-04,0.1396,0.2513,0.355,0,0.0106,0,0.0208,0.0169,0.0051,0.222,0,0.0844,0,0,0,0.5164,0.4836,-6.7050364831596,0.00383989451636162
15050302,9486055,-111.0120406,32.30340807,2013,0.000313257752803122,17.65,337.85,369.435546875,691.17,2384.9426,10.0214,0.0844,0.2058,0.3833,0.7093,0,0,0,0,1e-04,0.0286,0.0463,0.0411,0.0099,0.0018,3e-04,0.0891,0.001,0.6201,0.1595,0,0,0.0018,5e-04,0.1396,0.2513,0.355,0,0.0106,0,0.0208,0.0169,0.0051,0.222,0,0.0844,0,0,0,0.5164,0.4836,-8.06817090809508,0.00217372160022321
15060103,9498501,-111.0095609,33.41866469,2003,0.121752777536226,15.61,472.44,438.986633300781,968.45,5579.2105,14.7465,0.0065,0.3334,0.4541,0.4407,0,0,0,0,0.0062,0.0052,0.0023,0.0011,3e-04,0.006,0,0.3511,0,0.5742,0.0506,0,0,0.0017,0.0013,0.4707,0.2143,0.1657,0,0.0203,0,0.2328,0.0732,0.0123,0.0342,0,0,0.0082,0.0067,0.0053,0.4777,0.517,-1.97593555341884,0.161637415093101
15060103,9498501,-111.0095609,33.41866469,2013,0.0940001839927504,14.23,483.74,492.578735351562,968.45,5579.2105,14.7465,0.0065,0.3334,0.4541,0.4407,0,0,0,0,0.0062,0.0052,0.0023,0.0011,3e-04,0.006,0,0.3511,0,0.5742,0.0506,0,0,0.0017,0.0013,0.4707,0.2143,0.1657,0,0.0203,0,0.2328,0.0732,0.0123,0.0342,0,0,0.0082,0.0067,0.0053,0.4777,0.517,-2.26574236332268,0.191017287222986
15060103,94985005,-110.9986111,33.4058333,2011,0.155004176443922,14.27,388.6,439.472961425781,994.3,5579.2105,14.7465,0.0065,0.3334,0.4541,0.4407,0,0,0,0,0.0062,0.0052,0.0023,0.0011,3e-04,0.006,0,0.3511,0,0.5742,0.0506,0,0,0.0017,0.0013,0.4707,0.2143,0.1657,0,0.0203,0,0.2328,0.0732,0.0123,0.0342,0,0,0.0082,0.0067,0.0053,0.4777,0.517,-1.69587962345203,0.22875448969614
15060103,94985005,-110.9986111,33.4058333,2016,0.0486428726879054,15.15,454.11,496.196014404297,994.3,5579.2105,14.7465,0.0065,0.3334,0.4541,0.4407,0,0,0,0,0.0062,0.0052,0.0023,0.0011,3e-04,0.006,0,0.3511,0,0.5742,0.0506,0,0,0.0017,0.0013,0.4707,0.2143,0.1657,0,0.0203,0,0.2328,0.0732,0.0123,0.0342,0,0,0.0082,0.0067,0.0053,0.4777,0.517,-2.97338422413656,0.124299764856952
15060103,9498502,-110.9953942,33.4878297,1997,0.243468454600023,14.39,505.75,414.655456542969,875.95,5579.2105,14.7465,0.0065,0.3334,0.4541,0.4407,0,0,0,0,0.0062,0.0052,0.0023,0.0011,3e-04,0.006,0,0.3511,0,0.5742,0.0506,0,0,0.0017,0.0013,0.4707,0.2143,0.1657,0,0.0203,0,0.2328,0.0732,0.0123,0.0342,0,0,0.0082,0.0067,0.0053,0.4777,0.517,-1.13375684726668,0.347705169313863
15060103,9498502,-110.9953942,33.4878297,1998,0.308286159662527,13.78,563.82,523.571411132812,875.95,5579.2105,14.7465,0.0065,0.3334,0.4541,0.4407,0,0,0,0,0.0062,0.0052,0.0023,0.0011,3e-04,0.006,0,0.3511,0,0.5742,0.0506,0,0,0.0017,0.0013,0.4707,0.2143,0.1657,0,0.0203,0,0.2328,0.0732,0.0123,0.0342,0,0,0.0082,0.0067,0.0053,0.4777,0.517,-0.808143903118349,0.247635894247294
15060103,9498502,-110.9953942,33.4878297,2004,0.295770556912193,14.6,479.39,494.733093261719,875.95,5579.2105,14.7465,0.0065,0.3334,0.4541,0.4407,0,0,0,0,0.0062,0.0052,0.0023,0.0011,3e-04,0.006,0,0.3511,0,0.5742,0.0506,0,0,0.0017,0.0013,0.4707,0.2143,0.1657,0,0.0203,0,0.2328,0.0732,0.0123,0.0342,0,0,0.0082,0.0067,0.0053,0.4777,0.517,-0.8675202083603,0.218698849560055
15060103,9498502,-110.9953942,33.4878297,2005,0.147717373337787,15.26,534.25,387.426605224609,875.95,5579.2105,14.7465,0.0065,0.3334,0.4541,0.4407,0,0,0,0,0.0062,0.0052,0.0023,0.0011,3e-04,0.006,0,0.3511,0,0.5742,0.0506,0,0,0.0017,0.0013,0.4707,0.2143,0.1657,0,0.0203,0,0.2328,0.0732,0.0123,0.0342,0,0,0.0082,0.0067,0.0053,0.4777,0.517,-1.75261738478824,0.186087389694891
15060103,9498502,-110.9953942,33.4878297,2008,0.174896121333993,14.36,664.54,527.075317382812,875.95,5579.2105,14.7465,0.0065,0.3334,0.4541,0.4407,0,0,0,0,0.0062,0.0052,0.0023,0.0011,3e-04,0.006,0,0.3511,0,0.5742,0.0506,0,0,0.0017,0.0013,0.4707,0.2143,0.1657,0,0.0203,0,0.2328,0.0732,0.0123,0.0342,0,0,0.0082,0.0067,0.0053,0.4777,0.517,-1.55131708664216,0.161798989340801
15060103,9498502,-110.9953942,33.4878297,2022,0.0570590388341853,14.73,458.67,529.888977050781,875.95,5579.2105,14.7465,0.0065,0.3334,0.4541,0.4407,0,0,0,0,0.0062,0.0052,0.0023,0.0011,3e-04,0.006,0,0.3511,0,0.5742,0.0506,0,0,0.0017,0.0013,0.4707,0.2143,0.1657,0,0.0203,0,0.2328,0.0732,0.0123,0.0342,0,0,0.0082,0.0067,0.0053,0.4777,0.517,-2.80491717239744,0.154731075406047
15050100,9474000,-110.9765014,33.1028404,1943,0.659130870556807,20.62,293.4,330.983970994216,534.15,8508.0702,6.442,0.2148,0.1204,0.5261,0.4683,0,0,0.0025,0,9e-04,0.0283,0.0297,0.0332,0.0095,0.0078,0,0.0086,0,0.7297,0.0605,0.0014,0.0787,0.0104,0.0014,0.1782,0.1295,0.0871,0,0.0094,0,0.0266,0.1007,0.0578,0.552,0,5e-04,0,0,0.007,0.536,0.4569,0.659423485406709,0.487762117669784
15050100,9474000,-110.9765014,33.1028404,1949,0.616418903564564,19.61,275.47,330.983970994216,534.15,8508.0702,6.442,0.2148,0.1204,0.5261,0.4683,0,0,0.0025,0,9e-04,0.0283,0.0297,0.0332,0.0095,0.0078,0,0.0086,0,0.7297,0.0605,0.0014,0.0787,0.0104,0.0014,0.1782,0.1295,0.0871,0,0.0094,0,0.0266,0.1007,0.0578,0.552,0,5e-04,0,0,0.007,0.536,0.4569,0.474375708236819,0.450676652973108
15050100,9474000,-110.9765014,33.1028404,1958,0.624004108296389,20.63,337.28,298.230010986328,534.15,8508.0702,6.442,0.2148,0.1204,0.5261,0.4683,0,0,0.0025,0,9e-04,0.0283,0.0297,0.0332,0.0095,0.0078,0,0.0086,0,0.7297,0.0605,0.0014,0.0787,0.0104,0.0014,0.1782,0.1295,0.0871,0,0.0094,0,0.0266,0.1007,0.0578,0.552,0,5e-04,0,0,0.007,0.536,0.4569,0.506578735146052,0.532024977248133
15050100,9474000,-110.9765014,33.1028404,1968,0.631798125679964,19.54,306.07,440.246215820312,534.15,8508.0702,6.442,0.2148,0.1204,0.5261,0.4683,0,0,0.0025,0,9e-04,0.0283,0.0297,0.0332,0.0095,0.0078,0,0.0086,0,0.7297,0.0605,0.0014,0.0787,0.0104,0.0014,0.1782,0.1295,0.0871,0,0.0094,0,0.0266,0.1007,0.0578,0.552,0,5e-04,0,0,0.007,0.536,0.4569,0.539938562448101,0.496732810448188
15050100,9474000,-110.9765014,33.1028404,1995,0.598739823997373,20.92,286.75,318.586761474609,534.15,8508.0702,6.442,0.2148,0.1204,0.5261,0.4683,0,0,0.0025,0,9e-04,0.0283,0.0297,0.0332,0.0095,0.0078,0,0.0086,0,0.7297,0.0605,0.0014,0.0787,0.0104,0.0014,0.1782,0.1295,0.0871,0,0.0094,0,0.0266,0.1007,0.0578,0.552,0,5e-04,0,0,0.007,0.536,0.4569,0.400217118292358,0.492828722631727
15050100,9474000,-110.9765014,33.1028404,2006,0.543418084264923,20.99,242.49,261.037536621094,534.15,8508.0702,6.442,0.2148,0.1204,0.5261,0.4683,0,0,0.0025,0,9e-04,0.0283,0.0297,0.0332,0.0095,0.0078,0,0.0086,0,0.7297,0.0605,0.0014,0.0787,0.0104,0.0014,0.1782,0.1295,0.0871,0,0.0094,0,0.0266,0.1007,0.0578,0.552,0,5e-04,0,0,0.007,0.536,0.4569,0.174110849328973,0.636925480116517
15050100,9474000,-110.9765014,33.1028404,2010,0.638629512824565,20.54,398.21,331.654541015625,534.15,8508.0702,6.442,0.2148,0.1204,0.5261,0.4683,0,0,0.0025,0,9e-04,0.0283,0.0297,0.0332,0.0095,0.0078,0,0.0086,0,0.7297,0.0605,0.0014,0.0787,0.0104,0.0014,0.1782,0.1295,0.0871,0,0.0094,0,0.0266,0.1007,0.0578,0.552,0,5e-04,0,0,0.007,0.536,0.4569,0.569420781764561,0.485194666865301
15050100,9474000,-110.9765014,33.1028404,2018,0.524207444250734,21.4,267.69,323.660003662109,534.15,8508.0702,6.442,0.2148,0.1204,0.5261,0.4683,0,0,0.0025,0,9e-04,0.0283,0.0297,0.0332,0.0095,0.0078,0,0.0086,0,0.7297,0.0605,0.0014,0.0787,0.0104,0.0014,0.1782,0.1295,0.0871,0,0.0094,0,0.0266,0.1007,0.0578,0.552,0,5e-04,0,0,0.007,0.536,0.4569,0.0969055399631485,0.401855305253971
15050100,9474000,-110.9765014,33.1028404,2023,0.689386611073999,21.12,265.58,238.69091796875,534.15,8508.0702,6.442,0.2148,0.1204,0.5261,0.4683,0,0,0.0025,0,9e-04,0.0283,0.0297,0.0332,0.0095,0.0078,0,0.0086,0,0.7297,0.0605,0.0014,0.0787,0.0104,0.0014,0.1782,0.1295,0.0871,0,0.0094,0,0.0266,0.1007,0.0578,0.552,0,5e-04,0,0,0.007,0.536,0.4569,0.797253216328487,0.662632086579811
15050302,9485850,-110.9612047,32.2886862,1933,0.00644513364063205,16.88,354.85,440.918987802359,704.66,2384.9426,10.0214,0.0844,0.2058,0.3833,0.7093,0,0,0,0,1e-04,0.0286,0.0463,0.0411,0.0099,0.0018,3e-04,0.0891,0.001,0.6201,0.1595,0,0,0.0018,5e-04,0.1396,0.2513,0.355,0,0.0106,0,0.0208,0.0169,0.0051,0.222,0,0.0844,0,0,0,0.5164,0.4836,-5.0379639140629,0.00264987935864915
15050302,9485850,-110.9612047,32.2886862,1952,0.00544489170846254,16.7,448.77,440.918987802359,704.66,2384.9426,10.0214,0.0844,0.2058,0.3833,0.7093,0,0,0,0,1e-04,0.0286,0.0463,0.0411,0.0099,0.0018,3e-04,0.0891,0.001,0.6201,0.1595,0,0,0.0018,5e-04,0.1396,0.2513,0.355,0,0.0106,0,0.0208,0.0169,0.0051,0.222,0,0.0844,0,0,0,0.5164,0.4836,-5.20761764188799,0.00534036515599264
15050302,9485850,-110.9612047,32.2886862,1967,0.000204695124828655,16.87,480.49,469.51904296875,704.66,2384.9426,10.0214,0.0844,0.2058,0.3833,0.7093,0,0,0,0,1e-04,0.0286,0.0463,0.0411,0.0099,0.0018,3e-04,0.0891,0.001,0.6201,0.1595,0,0,0.0018,5e-04,0.1396,0.2513,0.355,0,0.0106,0,0.0208,0.0169,0.0051,0.222,0,0.0844,0,0,0,0.5164,0.4836,-8.49378416567948,0.00738716529528489
15050302,9485850,-110.9612047,32.2886862,1971,0.00403178324822143,16.33,467.34,436.159606933594,704.66,2384.9426,10.0214,0.0844,0.2058,0.3833,0.7093,0,0,0,0,1e-04,0.0286,0.0463,0.0411,0.0099,0.0018,3e-04,0.0891,0.001,0.6201,0.1595,0,0,0.0018,5e-04,0.1396,0.2513,0.355,0,0.0106,0,0.0208,0.0169,0.0051,0.222,0,0.0844,0,0,0,0.5164,0.4836,-5.50950657474118,0.00576805930738273
15050302,9485850,-110.9612047,32.2886862,1974,0.000774506312327757,16.92,411.53,407.742828369141,704.66,2384.9426,10.0214,0.0844,0.2058,0.3833,0.7093,0,0,0,0,1e-04,0.0286,0.0463,0.0411,0.0099,0.0018,3e-04,0.0891,0.001,0.6201,0.1595,0,0,0.0018,5e-04,0.1396,0.2513,0.355,0,0.0106,0,0.0208,0.0169,0.0051,0.222,0,0.0844,0,0,0,0.5164,0.4836,-7.16250994154603,0.00427073589920398
15060103,9498503,-110.9598111,33.79694444,1986,0.284631368496732,14.2,571.57,558.051147460938,1659.93,5579.2105,14.7465,0.0065,0.3334,0.4541,0.4407,0,0,0,0,0.0062,0.0052,0.0023,0.0011,3e-04,0.006,0,0.3511,0,0.5742,0.0506,0,0,0.0017,0.0013,0.4707,0.2143,0.1657,0,0.0203,0,0.2328,0.0732,0.0123,0.0342,0,0,0.0082,0.0067,0.0053,0.4777,0.517,-0.921603079193252,0.264345144168272
15060103,9498503,-110.9598111,33.79694444,2003,0.218039050043959,15.61,472.44,438.986633300781,1659.93,5579.2105,14.7465,0.0065,0.3334,0.4541,0.4407,0,0,0,0,0.0062,0.0052,0.0023,0.0011,3e-04,0.006,0,0.3511,0,0.5742,0.0506,0,0,0.0017,0.0013,0.4707,0.2143,0.1657,0,0.0203,0,0.2328,0.0732,0.0123,0.0342,0,0,0.0082,0.0067,0.0053,0.4777,0.517,-1.27713062779138,0.24144768572427
15060103,9498503,-110.9598111,33.79694444,2022,0.191564388759745,14.73,458.67,529.888977050781,1659.93,5579.2105,14.7465,0.0065,0.3334,0.4541,0.4407,0,0,0,0,0.0062,0.0052,0.0023,0.0011,3e-04,0.006,0,0.3511,0,0.5742,0.0506,0,0,0.0017,0.0013,0.4707,0.2143,0.1657,0,0.0203,0,0.2328,0.0732,0.0123,0.0342,0,0,0.0082,0.0067,0.0053,0.4777,0.517,-1.43987705022954,0.207291985251463
15050301,9483000,-110.9489799,32.21674295,1965,0.00223262821527035,16.97,479.51,435.574676513672,734.35,5771.9821,8.3105,0.189,0.0669,0.5281,0.5039,0,0,0,1e-04,9e-04,0.0357,0.0322,0.0261,0.0085,0.0183,7e-04,0.0686,9e-04,0.693,0.1076,8e-04,0.004,0.0016,8e-04,0.1648,0.1528,0.2526,0,0.0296,0,0.0073,0.1516,0.0027,0.3898,0,0,0,0,6e-04,0.5345,0.4646,-6.10234069136514,0.000955915422368536
15050301,9483000,-110.9489799,32.21674295,1969,0.000766953745396624,17.53,378.07,362.095306396484,734.35,5771.9821,8.3105,0.189,0.0669,0.5281,0.5039,0,0,0,1e-04,9e-04,0.0357,0.0322,0.0261,0.0085,0.0183,7e-04,0.0686,9e-04,0.693,0.1076,8e-04,0.004,0.0016,8e-04,0.1648,0.1528,0.2526,0,0.0296,0,0.0073,0.1516,0.0027,0.3898,0,0,0,0,6e-04,0.5345,0.4646,-7.17231681628202,0.000590645119319845
15050301,9481000,-110.9316722,31.3432722,2014,0.265942197216694,18.78,416.82,423.686553955078,1161.07,5771.9821,8.3105,0.189,0.0669,0.5281,0.5039,0,0,0,1e-04,9e-04,0.0357,0.0322,0.0261,0.0085,0.0183,7e-04,0.0686,9e-04,0.693,0.1076,8e-04,0.004,0.0016,8e-04,0.1648,0.1528,0.2526,0,0.0296,0,0.0073,0.1516,0.0027,0.3898,0,0,0,0,6e-04,0.5345,0.4646,-1.01530879442865,0.191829659033165
15060103,9497900,-110.92429,34.0828216,1970,0.225179602570942,13.37,431.03,390.818054199219,1511.58,5579.2105,14.7465,0.0065,0.3334,0.4541,0.4407,0,0,0,0,0.0062,0.0052,0.0023,0.0011,3e-04,0.006,0,0.3511,0,0.5742,0.0506,0,0,0.0017,0.0013,0.4707,0.2143,0.1657,0,0.0203,0,0.2328,0.0732,0.0123,0.0342,0,0,0.0082,0.0067,0.0053,0.4777,0.517,-1.23573293980943,0.317201521010269
15060103,9498500,-110.9215037,33.6194949,1919,0.347454571731387,13.23,739.27,481.773103684645,667.09,5579.2105,14.7465,0.0065,0.3334,0.4541,0.4407,0,0,0,0,0.0062,0.0052,0.0023,0.0011,3e-04,0.006,0,0.3511,0,0.5742,0.0506,0,0,0.0017,0.0013,0.4707,0.2143,0.1657,0,0.0203,0,0.2328,0.0732,0.0123,0.0342,0,0,0.0082,0.0067,0.0053,0.4777,0.517,-0.630246831012417,0.486761484358338
15060103,9498500,-110.9215037,33.6194949,1920,0.385441486246909,13.61,560.19,481.773103684645,667.09,5579.2105,14.7465,0.0065,0.3334,0.4541,0.4407,0,0,0,0,0.0062,0.0052,0.0023,0.0011,3e-04,0.006,0,0.3511,0,0.5742,0.0506,0,0,0.0017,0.0013,0.4707,0.2143,0.1657,0,0.0203,0,0.2328,0.0732,0.0123,0.0342,0,0,0.0082,0.0067,0.0053,0.4777,0.517,-0.466514751368918,0.553865550329305
15060103,9498500,-110.9215037,33.6194949,1971,0.397947800194187,13.1,479.4,421.310882568359,667.09,5579.2105,14.7465,0.0065,0.3334,0.4541,0.4407,0,0,0,0,0.0062,0.0052,0.0023,0.0011,3e-04,0.006,0,0.3511,0,0.5742,0.0506,0,0,0.0017,0.0013,0.4707,0.2143,0.1657,0,0.0203,0,0.2328,0.0732,0.0123,0.0342,0,0,0.0082,0.0067,0.0053,0.4777,0.517,-0.414023310798713,0.536306569415108
15060103,9498500,-110.9215037,33.6194949,1972,0.3530179529561,13.92,575.59,444.418090820312,667.09,5579.2105,14.7465,0.0065,0.3334,0.4541,0.4407,0,0,0,0,0.0062,0.0052,0.0023,0.0011,3e-04,0.006,0,0.3511,0,0.5742,0.0506,0,0,0.0017,0.0013,0.4707,0.2143,0.1657,0,0.0203,0,0.2328,0.0732,0.0123,0.0342,0,0,0.0082,0.0067,0.0053,0.4777,0.517,-0.605799632243125,0.491718766461985
15060103,9498500,-110.9215037,33.6194949,1974,0.626983506905801,13.73,472.02,453.891906738281,667.09,5579.2105,14.7465,0.0065,0.3334,0.4541,0.4407,0,0,0,0,0.0062,0.0052,0.0023,0.0011,3e-04,0.006,0,0.3511,0,0.5742,0.0506,0,0,0.0017,0.0013,0.4707,0.2143,0.1657,0,0.0203,0,0.2328,0.0732,0.0123,0.0342,0,0,0.0082,0.0067,0.0053,0.4777,0.517,0.519297599434531,0.573553793478833
15060103,9498500,-110.9215037,33.6194949,1975,0.576937232990316,12.78,449.88,424.964935302734,667.09,5579.2105,14.7465,0.0065,0.3334,0.4541,0.4407,0,0,0,0,0.0062,0.0052,0.0023,0.0011,3e-04,0.006,0,0.3511,0,0.5742,0.0506,0,0,0.0017,0.0013,0.4707,0.2143,0.1657,0,0.0203,0,0.2328,0.0732,0.0123,0.0342,0,0,0.0082,0.0067,0.0053,0.4777,0.517,0.310212925541106,0.586822151244157
15060103,9498500,-110.9215037,33.6194949,1978,0.276497394771572,13.82,945.99,654.759765625,667.09,5579.2105,14.7465,0.0065,0.3334,0.4541,0.4407,0,0,0,0,0.0062,0.0052,0.0023,0.0011,3e-04,0.006,0,0.3511,0,0.5742,0.0506,0,0,0.0017,0.0013,0.4707,0.2143,0.1657,0,0.0203,0,0.2328,0.0732,0.0123,0.0342,0,0,0.0082,0.0067,0.0053,0.4777,0.517,-0.961902748179946,0.316208276415953
15060103,9498500,-110.9215037,33.6194949,1979,0.582444394365099,13.3,545.19,490.038940429688,667.09,5579.2105,14.7465,0.0065,0.3334,0.4541,0.4407,0,0,0,0,0.0062,0.0052,0.0023,0.0011,3e-04,0.006,0,0.3511,0,0.5742,0.0506,0,0,0.0017,0.0013,0.4707,0.2143,0.1657,0,0.0203,0,0.2328,0.0732,0.0123,0.0342,0,0,0.0082,0.0067,0.0053,0.4777,0.517,0.33281599799405,0.548325962438668
15060103,9498500,-110.9215037,33.6194949,1997,0.621679963486068,14.39,505.75,414.655456542969,667.09,5579.2105,14.7465,0.0065,0.3334,0.4541,0.4407,0,0,0,0,0.0062,0.0052,0.0023,0.0011,3e-04,0.006,0,0.3511,0,0.5742,0.0506,0,0,0.0017,0.0013,0.4707,0.2143,0.1657,0,0.0203,0,0.2328,0.0732,0.0123,0.0342,0,0,0.0082,0.0067,0.0053,0.4777,0.517,0.496684937315085,0.547407808054357
15060103,9498500,-110.9215037,33.6194949,1998,0.581810710744576,13.78,563.82,523.571411132812,667.09,5579.2105,14.7465,0.0065,0.3334,0.4541,0.4407,0,0,0,0,0.0062,0.0052,0.0023,0.0011,3e-04,0.006,0,0.3511,0,0.5742,0.0506,0,0,0.0017,0.0013,0.4707,0.2143,0.1657,0,0.0203,0,0.2328,0.0732,0.0123,0.0342,0,0,0.0082,0.0067,0.0053,0.4777,0.517,0.330210980429163,0.557723484721612
15060103,9498500,-110.9215037,33.6194949,2003,0.510058595912912,15.61,472.44,438.986633300781,667.09,5579.2105,14.7465,0.0065,0.3334,0.4541,0.4407,0,0,0,0,0.0062,0.0052,0.0023,0.0011,3e-04,0.006,0,0.3511,0,0.5742,0.0506,0,0,0.0017,0.0013,0.4707,0.2143,0.1657,0,0.0203,0,0.2328,0.0732,0.0123,0.0342,0,0,0.0082,0.0067,0.0053,0.4777,0.517,0.0402398126071966,0.519151983663549
15050302,9485700,-110.9145354,32.2714643,1992,0.0565481700777845,16.9,580.27,643.570617675781,724.65,2384.9426,10.0214,0.0844,0.2058,0.3833,0.7093,0,0,0,0,1e-04,0.0286,0.0463,0.0411,0.0099,0.0018,3e-04,0.0891,0.001,0.6201,0.1595,0,0,0.0018,5e-04,0.1396,0.2513,0.355,0,0.0106,0,0.0208,0.0169,0.0051,0.222,0,0.0844,0,0,0,0.5164,0.4836,-2.81445246616749,0.0693679596154536
15060103,9498400,-110.9012251,33.5731068,1991,0.526113265329525,13.55,607.69,545.450805664062,835.29,5579.2105,14.7465,0.0065,0.3334,0.4541,0.4407,0,0,0,0,0.0062,0.0052,0.0023,0.0011,3e-04,0.006,0,0.3511,0,0.5742,0.0506,0,0,0.0017,0.0013,0.4707,0.2143,0.1657,0,0.0203,0,0.2328,0.0732,0.0123,0.0342,0,0,0.0082,0.0067,0.0053,0.4777,0.517,0.104548186133864,0.479070160477641
15060103,9498400,-110.9012251,33.5731068,1992,0.681507001585994,13.58,837.84,715.195251464844,835.29,5579.2105,14.7465,0.0065,0.3334,0.4541,0.4407,0,0,0,0,0.0062,0.0052,0.0023,0.0011,3e-04,0.006,0,0.3511,0,0.5742,0.0506,0,0,0.0017,0.0013,0.4707,0.2143,0.1657,0,0.0203,0,0.2328,0.0732,0.0123,0.0342,0,0,0.0082,0.0067,0.0053,0.4777,0.517,0.760706033102,0.475243421775397
