"HUC8","Site_Num","Long","Lat","Year","BFI","Temp_C","Precip_MM","AET_MM","Elevation_M","AREA_KM2","SLOPE_DEGREES","SOIL_A_PERCENT","SOIL_B_PERCENT","SOIL_C_PERCENT","SOIL_D_PERCENT","SOIL_A_D_PERCENT","SOIL_B_D_PERCENT","SOIL_C_D_PERCENT","LC_UNCLASSIFIED_PERCENT","LC_OPEN_WATER_PERCENT","LC_DEVELOPED_OPEN_SPACE_PERCENT","LC_DEVELOPED_LOW_INTENSITY_PERCENT","LC_DEVELOPED_MEDIUM_INTENSITY_PERCENT","LC_DEVELOPED_HIGH_INTENSITY_PERCENT","LC_BARREN_LAND_PERCENT","LC_DECIDUOUS_FOREST_PERCENT","LC_EVERGREEN_FOREST_PERCENT","LC_MIXED_FOREST_PERCENT","LC_SHRUB_PERCENT","LC_HERBACEOUS_PERCENT","LC_HAY_PASTURE_PERCENT","LC_CULTIVATED_CROPS_PERCENT","LC_WOODY_WETLANDS_PERCENT","LC_EMERGENT_HERBACEOUS_WETLANDS_PERCENT","KARST_PERCENT","IGNEOUS_INTRUSIVE_PERCENT","SEDIMENTARY_CLASTIC_PERCENT","METAMORPHIC_AND_SEDIMENTARY_UNDIFFERENTIATED_PERCENT","IGNEOUS_AND_SEDIMENTARY_UNDIFFERENTIATED_PERCENT","METAMORPHIC_SCHIST_PERCENT","SEDIMENTARY_UNDIFFERENTIATED_PERCENT","IGNEOUS_VOLCANIC_PERCENT","METAMORPHIC_UNDIFFERENTIATED_PERCENT","UNCONSOLIDATED_UNDIFFERENTIATED_PERCENT","IGNEOUS_UNDIFFERENTIATED_PERCENT","METAMORPHIC_GNEISS_PERCENT","METAMORPHIC_VOLCANIC_PERCENT","METAMORPHIC_SEDIMENTARY_CLASTIC_PERCENT","ASPECT_FLAT_PERCENT","ASPECT_NORTH_PERCENT","ASPECT_SOUTH_PERCENT","BFI.log","Predicted_BFI"
15050302,9485450,-110.829531,32.2206319,2003,0.00132874974726732,18.24,362.84,380.628479003906,785.19,2384.9426,10.0214,0.0844,0.2058,0.3833,0.7093,0,0,0,0,1e-04,0.0286,0.0463,0.0411,0.0099,0.0018,3e-04,0.0891,0.001,0.6201,0.1595,0,0,0.0018,5e-04,0.1396,0.2513,0.355,0,0.0106,0,0.0208,0.0169,0.0051,0.222,0,0.0844,0,0,0,0.5164,0.4836,-6.62218718519347,0.00252313136997377
15050302,9485450,-110.829531,32.2206319,2011,0.0012098098592372,17.58,353.51,521.392639160156,785.19,2384.9426,10.0214,0.0844,0.2058,0.3833,0.7093,0,0,0,0,1e-04,0.0286,0.0463,0.0411,0.0099,0.0018,3e-04,0.0891,0.001,0.6201,0.1595,0,0,0.0018,5e-04,0.1396,0.2513,0.355,0,0.0106,0,0.0208,0.0169,0.0051,0.222,0,0.0844,0,0,0,0.5164,0.4836,-6.71608153057777,0.000617785649262111
15050302,9485450,-110.829531,32.2206319,2023,5.27379871909034e-05,17.67,283.82,231.646041870117,785.19,2384.9426,10.0214,0.0844,0.2058,0.3833,0.7093,0,0,0,0,1e-04,0.0286,0.0463,0.0411,0.0099,0.0018,3e-04,0.0891,0.001,0.6201,0.1595,0,0,0.0018,5e-04,0.1396,0.2513,0.355,0,0.0106,0,0.0208,0.0169,0.0051,0.222,0,0.0844,0,0,0,0.5164,0.4836,-9.85012180314298,0.0074654223857137
15050301,9481500,-110.8181418,31.49981633,1933,0.572664383452183,17.65,356.34,437.951768141526,1167.95,5771.9821,8.3105,0.189,0.0669,0.5281,0.5039,0,0,0,1e-04,9e-04,0.0357,0.0322,0.0261,0.0085,0.0183,7e-04,0.0686,9e-04,0.693,0.1076,8e-04,0.004,0.0016,8e-04,0.1648,0.1528,0.2526,0,0.0296,0,0.0073,0.1516,0.0027,0.3898,0,0,0,0,6e-04,0.5345,0.4646,0.292730135147427,0.321905582331402
15050301,9481500,-110.8181418,31.49981633,1940,0.184084722803508,18.17,478.45,437.951768141526,1167.95,5771.9821,8.3105,0.189,0.0669,0.5281,0.5039,0,0,0,1e-04,9e-04,0.0357,0.0322,0.0261,0.0085,0.0183,7e-04,0.0686,9e-04,0.693,0.1076,8e-04,0.004,0.0016,8e-04,0.1648,0.1528,0.2526,0,0.0296,0,0.0073,0.1516,0.0027,0.3898,0,0,0,0,6e-04,0.5345,0.4646,-1.48891442095516,0.340398139312545
15050301,9481500,-110.8181418,31.49981633,1953,0.340221799975504,17.26,234.64,437.951768141526,1167.95,5771.9821,8.3105,0.189,0.0669,0.5281,0.5039,0,0,0,1e-04,9e-04,0.0357,0.0322,0.0261,0.0085,0.0183,7e-04,0.0686,9e-04,0.693,0.1076,8e-04,0.004,0.0016,8e-04,0.1648,0.1528,0.2526,0,0.0296,0,0.0073,0.1516,0.0027,0.3898,0,0,0,0,6e-04,0.5345,0.4646,-0.662305960180821,0.398946630727883
15050301,9481500,-110.8181418,31.49981633,1958,0.247509597622124,17.52,482.3,456.973083496094,1167.95,5771.9821,8.3105,0.189,0.0669,0.5281,0.5039,0,0,0,1e-04,9e-04,0.0357,0.0322,0.0261,0.0085,0.0183,7e-04,0.0686,9e-04,0.693,0.1076,8e-04,0.004,0.0016,8e-04,0.1648,0.1528,0.2526,0,0.0296,0,0.0073,0.1516,0.0027,0.3898,0,0,0,0,6e-04,0.5345,0.4646,-1.11193888269848,0.248302110594198
15050301,9481500,-110.8181418,31.49981633,1967,0.448394227536474,17.32,489.01,475.114685058594,1167.95,5771.9821,8.3105,0.189,0.0669,0.5281,0.5039,0,0,0,1e-04,9e-04,0.0357,0.0322,0.0261,0.0085,0.0183,7e-04,0.0686,9e-04,0.693,0.1076,8e-04,0.004,0.0016,8e-04,0.1648,0.1528,0.2526,0,0.0296,0,0.0073,0.1516,0.0027,0.3898,0,0,0,0,6e-04,0.5345,0.4646,-0.207160793163061,0.35664696373952
15050301,9481500,-110.8181418,31.49981633,1969,0.572373983564592,17.53,378.07,362.095306396484,1167.95,5771.9821,8.3105,0.189,0.0669,0.5281,0.5039,0,0,0,1e-04,9e-04,0.0357,0.0322,0.0261,0.0085,0.0183,7e-04,0.0686,9e-04,0.693,0.1076,8e-04,0.004,0.0016,8e-04,0.1648,0.1528,0.2526,0,0.0296,0,0.0073,0.1516,0.0027,0.3898,0,0,0,0,6e-04,0.5345,0.4646,0.291543574928302,0.353177972496047
15050302,9484000,-110.8109167,32.3147222,1945,0.352872874972717,16.59,337.61,440.918987802359,829.2,2384.9426,10.0214,0.0844,0.2058,0.3833,0.7093,0,0,0,0,1e-04,0.0286,0.0463,0.0411,0.0099,0.0018,3e-04,0.0891,0.001,0.6201,0.1595,0,0,0.0018,5e-04,0.1396,0.2513,0.355,0,0.0106,0,0.0208,0.0169,0.0051,0.222,0,0.0844,0,0,0,0.5164,0.4836,-0.606434894498151,0.277458510846767
15050302,9484000,-110.8109167,32.3147222,1965,0.203282591929646,16.56,496.81,457.893829345703,829.2,2384.9426,10.0214,0.0844,0.2058,0.3833,0.7093,0,0,0,0,1e-04,0.0286,0.0463,0.0411,0.0099,0.0018,3e-04,0.0891,0.001,0.6201,0.1595,0,0,0.0018,5e-04,0.1396,0.2513,0.355,0,0.0106,0,0.0208,0.0169,0.0051,0.222,0,0.0844,0,0,0,0.5164,0.4836,-1.3659029568977,0.226197884838511
15050302,9484000,-110.8109167,32.3147222,1994,0.151663066042864,17.58,498.53,454.727264404297,829.2,2384.9426,10.0214,0.0844,0.2058,0.3833,0.7093,0,0,0,0,1e-04,0.0286,0.0463,0.0411,0.0099,0.0018,3e-04,0.0891,0.001,0.6201,0.1595,0,0,0.0018,5e-04,0.1396,0.2513,0.355,0,0.0106,0,0.0208,0.0169,0.0051,0.222,0,0.0844,0,0,0,0.5164,0.4836,-1.72161649503345,0.118931187952214
15050302,9484000,-110.8109167,32.3147222,1995,0.236709843279332,17.73,345.12,397.325622558594,829.2,2384.9426,10.0214,0.0844,0.2058,0.3833,0.7093,0,0,0,0,1e-04,0.0286,0.0463,0.0411,0.0099,0.0018,3e-04,0.0891,0.001,0.6201,0.1595,0,0,0.0018,5e-04,0.1396,0.2513,0.355,0,0.0106,0,0.0208,0.0169,0.0051,0.222,0,0.0844,0,0,0,0.5164,0.4836,-1.17080314191308,0.147119078111607
15050302,9484000,-110.8109167,32.3147222,2014,0.144829612637343,18.39,407.19,423.658599853516,829.2,2384.9426,10.0214,0.0844,0.2058,0.3833,0.7093,0,0,0,0,1e-04,0.0286,0.0463,0.0411,0.0099,0.0018,3e-04,0.0891,0.001,0.6201,0.1595,0,0,0.0018,5e-04,0.1396,0.2513,0.355,0,0.0106,0,0.0208,0.0169,0.0051,0.222,0,0.0844,0,0,0,0.5164,0.4836,-1.7757427663407,0.0836598398989947
15050302,9484000,-110.8109167,32.3147222,2017,0.238635935172497,18.97,316.1,378.886291503906,829.2,2384.9426,10.0214,0.0844,0.2058,0.3833,0.7093,0,0,0,0,1e-04,0.0286,0.0463,0.0411,0.0099,0.0018,3e-04,0.0891,0.001,0.6201,0.1595,0,0,0.0018,5e-04,0.1396,0.2513,0.355,0,0.0106,0,0.0208,0.0169,0.0051,0.222,0,0.0844,0,0,0,0.5164,0.4836,-1.16017253989514,0.272217106239342
15050302,9484200,-110.8014776,32.3061867,1963,0.178752425848009,17.21,406.3,385.773468017578,817.18,2384.9426,10.0214,0.0844,0.2058,0.3833,0.7093,0,0,0,0,1e-04,0.0286,0.0463,0.0411,0.0099,0.0018,3e-04,0.0891,0.001,0.6201,0.1595,0,0,0.0018,5e-04,0.1396,0.2513,0.355,0,0.0106,0,0.0208,0.0169,0.0051,0.222,0,0.0844,0,0,0,0.5164,0.4836,-1.52482286328634,0.124846623173518
15050302,9484200,-110.8014776,32.3061867,1968,0.335484473349402,16.57,393.62,429.724945068359,817.18,2384.9426,10.0214,0.0844,0.2058,0.3833,0.7093,0,0,0,0,1e-04,0.0286,0.0463,0.0411,0.0099,0.0018,3e-04,0.0891,0.001,0.6201,0.1595,0,0,0.0018,5e-04,0.1396,0.2513,0.355,0,0.0106,0,0.0208,0.0169,0.0051,0.222,0,0.0844,0,0,0,0.5164,0.4836,-0.683482567592019,0.217875502886849
15020012,9400562,-110.774027,35.57972897,1998,0.00743431985793368,10.81,291.84,271.589172363281,1537.04,1895.5625,6.1119,0.3478,0.0939,0.6031,0.3804,0,0,0,0,0,0.0027,0.0014,3e-04,0,4e-04,0,0.1746,0,0.6388,0.1773,0,0,0.0031,0.0015,0.0697,0,0.2922,0,0,0,0.5907,0,0,0.117,0,0,0,0,0.003,0.4537,0.5433,-4.89418608953146,0.00772261796458468
15050203,9473500,-110.770383,32.97728817,1972,0.0461591148134403,17.4,433.8,422.149627685547,586.84,5133.3568,12.183,0.2171,0.094,0.236,0.8126,0,0,8e-04,0,0,0.003,0.0013,3e-04,1e-04,0.0022,1e-04,0.0838,1e-04,0.8742,0.0251,2e-04,0.001,0.0082,5e-04,0.0676,0.1376,0.4654,0,0,0,0.0153,0.2219,0.0254,0.0876,0,2e-04,0,0,0.0011,0.5051,0.4938,-3.02840242499089,0.116812731542001
15050100,9470000,-110.7659386,33.0017324,1947,0.434627945438883,20.04,201.85,330.983970994216,598.31,8508.0702,6.442,0.2148,0.1204,0.5261,0.4683,0,0,0.0025,0,9e-04,0.0283,0.0297,0.0332,0.0095,0.0078,0,0.0086,0,0.7297,0.0605,0.0014,0.0787,0.0104,0.0014,0.1782,0.1295,0.0871,0,0.0094,0,0.0266,0.1007,0.0578,0.552,0,5e-04,0,0,0.007,0.536,0.4569,-0.2629936508049,0.494979009247642
15050100,9470000,-110.7659386,33.0017324,1964,0.488300457876055,18.88,290.38,330.875549316406,598.31,8508.0702,6.442,0.2148,0.1204,0.5261,0.4683,0,0,0.0025,0,9e-04,0.0283,0.0297,0.0332,0.0095,0.0078,0,0.0086,0,0.7297,0.0605,0.0014,0.0787,0.0104,0.0014,0.1782,0.1295,0.0871,0,0.0094,0,0.0266,0.1007,0.0578,0.552,0,5e-04,0,0,0.007,0.536,0.4569,-0.0468067122358429,0.509607574046503
15050100,9470000,-110.7659386,33.0017324,1967,0.676627074602557,19.75,392.88,352.94140625,598.31,8508.0702,6.442,0.2148,0.1204,0.5261,0.4683,0,0,0.0025,0,9e-04,0.0283,0.0297,0.0332,0.0095,0.0078,0,0.0086,0,0.7297,0.0605,0.0014,0.0787,0.0104,0.0014,0.1782,0.1295,0.0871,0,0.0094,0,0.0266,0.1007,0.0578,0.552,0,5e-04,0,0,0.007,0.536,0.4569,0.738314046200568,0.611781994782334
15050100,9470000,-110.7659386,33.0017324,1990,0.320478309003992,20.37,451.87,408.472259521484,598.31,8508.0702,6.442,0.2148,0.1204,0.5261,0.4683,0,0,0.0025,0,9e-04,0.0283,0.0297,0.0332,0.0095,0.0078,0,0.0086,0,0.7297,0.0605,0.0014,0.0787,0.0104,0.0014,0.1782,0.1295,0.0871,0,0.0094,0,0.0266,0.1007,0.0578,0.552,0,5e-04,0,0,0.007,0.536,0.4569,-0.751574559621565,0.475124911191336
15020010,9397500,-110.7142957,34.6364196,1962,0.224371976269121,9.83,365.04,345.709838867188,1824.29,2123.643,4.7055,0.0319,0.7447,0.09,0.521,0,5e-04,2e-04,0,7e-04,0.0123,0.001,5e-04,1e-04,0.0025,0,0.3953,0,0.4489,0.137,0,0,0.0014,3e-04,0.9547,0,0.1167,0,0,0,0.8738,0,0,0.0095,0,0,0,0,9e-04,0.6474,0.3517,-1.24036777148176,0.217611577584489
15020010,9397500,-110.7142957,34.6364196,1965,0.239815641246532,9.4,621.12,434.165985107422,1824.29,2123.643,4.7055,0.0319,0.7447,0.09,0.521,0,5e-04,2e-04,0,7e-04,0.0123,0.001,5e-04,1e-04,0.0025,0,0.3953,0,0.4489,0.137,0,0,0.0014,3e-04,0.9547,0,0.1167,0,0,0,0.8738,0,0,0.0095,0,0,0,0,9e-04,0.6474,0.3517,-1.15369051448845,0.209618935966682
15020010,9397500,-110.7142957,34.6364196,1969,0.1162124964321,10.03,453.41,444.692443847656,1824.29,2123.643,4.7055,0.0319,0.7447,0.09,0.521,0,5e-04,2e-04,0,7e-04,0.0123,0.001,5e-04,1e-04,0.0025,0,0.3953,0,0.4489,0.137,0,0,0.0014,3e-04,0.9547,0,0.1167,0,0,0,0.8738,0,0,0.0095,0,0,0,0,9e-04,0.6474,0.3517,-2.02879627208184,0.19890184382401
15020010,9397500,-110.7142957,34.6364196,1997,0.234857760690142,10.43,470.46,354.773468017578,1824.29,2123.643,4.7055,0.0319,0.7447,0.09,0.521,0,5e-04,2e-04,0,7e-04,0.0123,0.001,5e-04,1e-04,0.0025,0,0.3953,0,0.4489,0.137,0,0,0.0014,3e-04,0.9547,0,0.1167,0,0,0,0.8738,0,0,0.0095,0,0,0,0,9e-04,0.6474,0.3517,-1.18108169304824,0.203550848929046
15020010,9397500,-110.7142957,34.6364196,2020,0.153154142202269,11.55,233.82,261.147247314453,1824.29,2123.643,4.7055,0.0319,0.7447,0.09,0.521,0,5e-04,2e-04,0,7e-04,0.0123,0.001,5e-04,1e-04,0.0025,0,0.3953,0,0.4489,0.137,0,0,0.0014,3e-04,0.9547,0,0.1167,0,0,0,0.8738,0,0,0.0095,0,0,0,0,9e-04,0.6474,0.3517,-1.71007381240532,0.285175029948431
15050302,9484580,-110.691193,31.86175124,2022,0.109548719766707,17.56,469.87,513.546264648438,1332.28,2384.9426,10.0214,0.0844,0.2058,0.3833,0.7093,0,0,0,0,1e-04,0.0286,0.0463,0.0411,0.0099,0.0018,3e-04,0.0891,0.001,0.6201,0.1595,0,0,0.0018,5e-04,0.1396,0.2513,0.355,0,0.0106,0,0.0208,0.0169,0.0051,0.222,0,0.0844,0,0,0,0.5164,0.4836,-2.09535901097726,0.00474502638730868
15050302,9483100,-110.6800822,32.24674194,1961,0.0682427182497347,16.83,454.61,463.009521484375,831.7,2384.9426,10.0214,0.0844,0.2058,0.3833,0.7093,0,0,0,0,1e-04,0.0286,0.0463,0.0411,0.0099,0.0018,3e-04,0.0891,0.001,0.6201,0.1595,0,0,0.0018,5e-04,0.1396,0.2513,0.355,0,0.0106,0,0.0208,0.0169,0.0051,0.222,0,0.0844,0,0,0,0.5164,0.4836,-2.61400161740047,0.0957072041595757
15050302,9483100,-110.6800822,32.24674194,1969,0.217364736762752,16.96,367.06,349.056640625,831.7,2384.9426,10.0214,0.0844,0.2058,0.3833,0.7093,0,0,0,0,1e-04,0.0286,0.0463,0.0411,0.0099,0.0018,3e-04,0.0891,0.001,0.6201,0.1595,0,0,0.0018,5e-04,0.1396,0.2513,0.355,0,0.0106,0,0.0208,0.0169,0.0051,0.222,0,0.0844,0,0,0,0.5164,0.4836,-1.28109001071538,0.156595746517151
15050302,9484600,-110.6775818,32.0359141,1961,0.198445032503076,16.83,454.61,463.009521484375,979.14,2384.9426,10.0214,0.0844,0.2058,0.3833,0.7093,0,0,0,0,1e-04,0.0286,0.0463,0.0411,0.0099,0.0018,3e-04,0.0891,0.001,0.6201,0.1595,0,0,0.0018,5e-04,0.1396,0.2513,0.355,0,0.0106,0,0.0208,0.0169,0.0051,0.222,0,0.0844,0,0,0,0.5164,0.4836,-1.39604140304304,0.157456348222504
15050302,9484600,-110.6775818,32.0359141,1990,0.201443502215396,16.83,579.1,564.114196777344,979.14,2384.9426,10.0214,0.0844,0.2058,0.3833,0.7093,0,0,0,0,1e-04,0.0286,0.0463,0.0411,0.0099,0.0018,3e-04,0.0891,0.001,0.6201,0.1595,0,0,0.0018,5e-04,0.1396,0.2513,0.355,0,0.0106,0,0.0208,0.0169,0.0051,0.222,0,0.0844,0,0,0,0.5164,0.4836,-1.37729676400483,0.390334587820084
15050302,9484600,-110.6775818,32.0359141,2000,0.128437389668154,17.89,545.51,462.813110351562,979.14,2384.9426,10.0214,0.0844,0.2058,0.3833,0.7093,0,0,0,0,1e-04,0.0286,0.0463,0.0411,0.0099,0.0018,3e-04,0.0891,0.001,0.6201,0.1595,0,0,0.0018,5e-04,0.1396,0.2513,0.355,0,0.0106,0,0.0208,0.0169,0.0051,0.222,0,0.0844,0,0,0,0.5164,0.4836,-1.91484615875388,0.173058492654233
15050302,9484600,-110.6775818,32.0359141,2003,0.10514685754343,18.24,362.84,380.628479003906,979.14,2384.9426,10.0214,0.0844,0.2058,0.3833,0.7093,0,0,0,0,1e-04,0.0286,0.0463,0.0411,0.0099,0.0018,3e-04,0.0891,0.001,0.6201,0.1595,0,0,0.0018,5e-04,0.1396,0.2513,0.355,0,0.0106,0,0.0208,0.0169,0.0051,0.222,0,0.0844,0,0,0,0.5164,0.4836,-2.14130160193263,0.184897423968982
15050302,9484600,-110.6775818,32.0359141,2004,0.162809275129433,17.19,330.04,414.730285644531,979.14,2384.9426,10.0214,0.0844,0.2058,0.3833,0.7093,0,0,0,0,1e-04,0.0286,0.0463,0.0411,0.0099,0.0018,3e-04,0.0891,0.001,0.6201,0.1595,0,0,0.0018,5e-04,0.1396,0.2513,0.355,0,0.0106,0,0.0208,0.0169,0.0051,0.222,0,0.0844,0,0,0,0.5164,0.4836,-1.63747248727547,0.329260610784418
15050302,9484600,-110.6775818,32.0359141,2017,0.125013531109323,18.97,316.1,378.886291503906,979.14,2384.9426,10.0214,0.0844,0.2058,0.3833,0.7093,0,0,0,0,1e-04,0.0286,0.0463,0.0411,0.0099,0.0018,3e-04,0.0891,0.001,0.6201,0.1595,0,0,0.0018,5e-04,0.1396,0.2513,0.355,0,0.0106,0,0.0208,0.0169,0.0051,0.222,0,0.0844,0,0,0,0.5164,0.4836,-1.9457864417947,0.345705951840961
15020008,9400350,-110.6512444,35.011688,2013,0.165589595448558,11.35,334.52,325.402465820312,1483.34,6539.4369,3.0093,0.0668,0.1878,0.3802,0.7532,0,0.0026,3e-04,0,7e-04,0.0066,0.0031,0.0021,3e-04,0.02,0,0.1577,0,0.5159,0.2782,3e-04,0,0.0117,0.0032,0.7797,0,0.4534,0,0,0,0.3547,0.0575,0,0.1344,0,0,0,0,0.0155,0.6207,0.3638,-1.6172129625492,0.182804909589375
15020008,9399000,-110.6451326,34.96946689,1945,0.271391706562832,11.12,249.53,299.529247342623,1494.33,6539.4369,3.0093,0.0668,0.1878,0.3802,0.7532,0,0.0026,3e-04,0,7e-04,0.0066,0.0031,0.0021,3e-04,0.02,0,0.1577,0,0.5159,0.2782,3e-04,0,0.0117,0.0032,0.7797,0,0.4534,0,0,0,0.3547,0.0575,0,0.1344,0,0,0,0,0.0155,0.6207,0.3638,-0.987573078263634,0.262751028035488
15020008,9399000,-110.6451326,34.96946689,1969,0.16175568274314,11.41,324.03,331.32861328125,1494.33,6539.4369,3.0093,0.0668,0.1878,0.3802,0.7532,0,0.0026,3e-04,0,7e-04,0.0066,0.0031,0.0021,3e-04,0.02,0,0.1577,0,0.5159,0.2782,3e-04,0,0.0117,0.0032,0.7797,0,0.4534,0,0,0,0.3547,0.0575,0,0.1344,0,0,0,0,0.0155,0.6207,0.3638,-1.6452225403868,0.180948529182034
15050203,9473000,-110.6301,32.84423324,1934,0.411112060803752,18.51,317.19,439.892060030424,704.96,5133.3568,12.183,0.2171,0.094,0.236,0.8126,0,0,8e-04,0,0,0.003,0.0013,3e-04,1e-04,0.0022,1e-04,0.0838,1e-04,0.8742,0.0251,2e-04,0.001,0.0082,5e-04,0.0676,0.1376,0.4654,0,0,0,0.0153,0.2219,0.0254,0.0876,0,2e-04,0,0,0.0011,0.5051,0.4938,-0.359370078160468,0.485059307246989
15050203,9473000,-110.6301,32.84423324,1973,0.34104753001654,16.71,356.18,390.202545166016,704.96,5133.3568,12.183,0.2171,0.094,0.236,0.8126,0,0,8e-04,0,0,0.003,0.0013,3e-04,1e-04,0.0022,1e-04,0.0838,1e-04,0.8742,0.0251,2e-04,0.001,0.0082,5e-04,0.0676,0.1376,0.4654,0,0,0,0.0153,0.2219,0.0254,0.0876,0,2e-04,0,0,0.0011,0.5051,0.4938,-0.658629555662192,0.401767605502513
15050203,9473000,-110.6301,32.84423324,1978,0.149611911064897,17.06,664.51,614.3876953125,704.96,5133.3568,12.183,0.2171,0.094,0.236,0.8126,0,0,8e-04,0,0,0.003,0.0013,3e-04,1e-04,0.0022,1e-04,0.0838,1e-04,0.8742,0.0251,2e-04,0.001,0.0082,5e-04,0.0676,0.1376,0.4654,0,0,0,0.0153,0.2219,0.0254,0.0876,0,2e-04,0,0,0.0011,0.5051,0.4938,-1.7376481387147,0.291253654197413
15050203,9473000,-110.6301,32.84423324,2006,0.101200982109629,17.72,363.13,397.936859130859,704.96,5133.3568,12.183,0.2171,0.094,0.236,0.8126,0,0,8e-04,0,0,0.003,0.0013,3e-04,1e-04,0.0022,1e-04,0.0838,1e-04,0.8742,0.0251,2e-04,0.001,0.0082,5e-04,0.0676,0.1376,0.4654,0,0,0,0.0153,0.2219,0.0254,0.0876,0,2e-04,0,0,0.0011,0.5051,0.4938,-2.18395098617386,0.483556056382616
15050203,9473000,-110.6301,32.84423324,2017,0.288772355622095,18.83,301.76,346.069854736328,704.96,5133.3568,12.183,0.2171,0.094,0.236,0.8126,0,0,8e-04,0,0,0.003,0.0013,3e-04,1e-04,0.0022,1e-04,0.0838,1e-04,0.8742,0.0251,2e-04,0.001,0.0082,5e-04,0.0676,0.1376,0.4654,0,0,0,0.0153,0.2219,0.0254,0.0876,0,2e-04,0,0,0.0011,0.5051,0.4938,-0.901353872585016,0.496110292390786
15050302,9485000,-110.625914,32.12952258,1961,0.0701899305117605,16.83,454.61,463.009521484375,956.92,2384.9426,10.0214,0.0844,0.2058,0.3833,0.7093,0,0,0,0,1e-04,0.0286,0.0463,0.0411,0.0099,0.0018,3e-04,0.0891,0.001,0.6201,0.1595,0,0,0.0018,5e-04,0.1396,0.2513,0.355,0,0.0106,0,0.0208,0.0169,0.0051,0.222,0,0.0844,0,0,0,0.5164,0.4836,-2.58377547819368,0.103942435704913
15050302,9485000,-110.625914,32.12952258,1963,0.0912259985454398,17.21,406.3,385.773468017578,956.92,2384.9426,10.0214,0.0844,0.2058,0.3833,0.7093,0,0,0,0,1e-04,0.0286,0.0463,0.0411,0.0099,0.0018,3e-04,0.0891,0.001,0.6201,0.1595,0,0,0.0018,5e-04,0.1396,0.2513,0.355,0,0.0106,0,0.0208,0.0169,0.0051,0.222,0,0.0844,0,0,0,0.5164,0.4836,-2.29875651177806,0.0971020163629669
15050302,9485000,-110.625914,32.12952258,2017,0.173478356927173,18.97,316.1,378.886291503906,956.92,2384.9426,10.0214,0.0844,0.2058,0.3833,0.7093,0,0,0,0,1e-04,0.0286,0.0463,0.0411,0.0099,0.0018,3e-04,0.0891,0.001,0.6201,0.1595,0,0,0.0018,5e-04,0.1396,0.2513,0.355,0,0.0106,0,0.0208,0.0169,0.0051,0.222,0,0.0844,0,0,0,0.5164,0.4836,-1.56117325566408,0.191526455584725
15050301,9480000,-110.5895264,31.35537817,1950,0.153812955583306,18.29,291.55,437.951768141526,1415.93,5771.9821,8.3105,0.189,0.0669,0.5281,0.5039,0,0,0,1e-04,9e-04,0.0357,0.0322,0.0261,0.0085,0.0183,7e-04,0.0686,9e-04,0.693,0.1076,8e-04,0.004,0.0016,8e-04,0.1648,0.1528,0.2526,0,0.0296,0,0.0073,0.1516,0.0027,0.3898,0,0,0,0,6e-04,0.5345,0.4646,-1.70500313777366,0.290488638020887
15050301,9480000,-110.5895264,31.35537817,1953,0.0103605269686876,17.26,234.64,437.951768141526,1415.93,5771.9821,8.3105,0.189,0.0669,0.5281,0.5039,0,0,0,1e-04,9e-04,0.0357,0.0322,0.0261,0.0085,0.0183,7e-04,0.0686,9e-04,0.693,0.1076,8e-04,0.004,0.0016,8e-04,0.1648,0.1528,0.2526,0,0.0296,0,0.0073,0.1516,0.0027,0.3898,0,0,0,0,6e-04,0.5345,0.4646,-4.55933760690673,0.315370629131171
15050301,9480000,-110.5895264,31.35537817,1956,0.112781171224401,17.39,223.07,437.951768141526,1415.93,5771.9821,8.3105,0.189,0.0669,0.5281,0.5039,0,0,0,1e-04,9e-04,0.0357,0.0322,0.0261,0.0085,0.0183,7e-04,0.0686,9e-04,0.693,0.1076,8e-04,0.004,0.0016,8e-04,0.1648,0.1528,0.2526,0,0.0296,0,0.0073,0.1516,0.0027,0.3898,0,0,0,0,6e-04,0.5345,0.4646,-2.06264225514516,0.36637500289913
15050301,9480000,-110.5895264,31.35537817,1980,0.500109062108777,17.95,334.56,397.351470947266,1415.93,5771.9821,8.3105,0.189,0.0669,0.5281,0.5039,0,0,0,1e-04,9e-04,0.0357,0.0322,0.0261,0.0085,0.0183,7e-04,0.0686,9e-04,0.693,0.1076,8e-04,0.004,0.0016,8e-04,0.1648,0.1528,0.2526,0,0.0296,0,0.0073,0.1516,0.0027,0.3898,0,0,0,0,6e-04,0.5345,0.4646,0.000436248442026862,0.293459474294574
15050301,9480000,-110.5895264,31.35537817,1993,0.232742803915464,17.72,593.04,425.086517333984,1415.93,5771.9821,8.3105,0.189,0.0669,0.5281,0.5039,0,0,0,1e-04,9e-04,0.0357,0.0322,0.0261,0.0085,0.0183,7e-04,0.0686,9e-04,0.693,0.1076,8e-04,0.004,0.0016,8e-04,0.1648,0.1528,0.2526,0,0.0296,0,0.0073,0.1516,0.0027,0.3898,0,0,0,0,6e-04,0.5345,0.4646,-1.19288807449406,0.340442237240592
15050301,9480000,-110.5895264,31.35537817,2008,0.394292399630341,17.91,399.05,417.401000976562,1415.93,5771.9821,8.3105,0.189,0.0669,0.5281,0.5039,0,0,0,1e-04,9e-04,0.0357,0.0322,0.0261,0.0085,0.0183,7e-04,0.0686,9e-04,0.693,0.1076,8e-04,0.004,0.0016,8e-04,0.1648,0.1528,0.2526,0,0.0296,0,0.0073,0.1516,0.0027,0.3898,0,0,0,0,6e-04,0.5345,0.4646,-0.429304596887881,0.208044119415834
