Long,Lat,Elev_M
-110.435500890999947,32.531249660000071,1022.5784912
-110.467286518999970,32.305261236000035,1045.2187500
-110.228929204999986,32.160142557000029,1405.9324951
-110.649802688999955,32.482992006000075,1209.6245117
-110.213195038999970,32.306111485000031,1316.9895020
-110.311750440999958,32.678249470000026,1611.6890869
-110.346034409999959,32.316933474000052,995.9891357
-110.757802681999976,32.663523272000077,1180.4102783
-110.641672513999993,32.405108951000045,1382.8033447
-110.236615429999972,32.332423978000065,1253.1176758
-110.255534477999959,32.643309217000024,1540.5311279
-110.612202600999979,32.340544338000029,1226.0159912
-110.681909848999965,32.716851632000044,837.7841797
-110.380493072999968,32.278770122000026,959.4598389
-110.329665955999985,32.212360709000052,1035.6196289
-110.254141615999970,32.115779036000049,1271.2965088
-110.614853308999955,32.494889729000079,1156.2302246
-110.233356823999941,32.655669891000059,1389.9337158
-110.349227769999970,32.161540327000068,1169.7578125
-110.827667489999953,32.708280809000030,1047.3952637
-110.253056022999942,32.346206486000028,1205.7360840
-110.624541330999989,32.566906556000049,1061.2510986
-110.134172493999984,32.622604269000078,1305.0495605
-110.535241808999956,32.358483258000035,1195.9847412
-110.451809637999986,32.600060758000041,1066.0032959
-110.350150168999960,32.141188444000079,1256.1253662
-110.293150095999977,32.704195918000039,1383.3094482
-110.252630684999986,32.668186653000078,1488.6302490
-110.492096637999964,32.557977766000079,849.5411377
-110.144708831999992,32.623174917000028,1317.6075439
-110.498935958999994,32.653335839000079,1024.1109619
-110.167817522999940,32.327316670000073,1432.5874023
-110.316902653999989,32.212862576000077,979.4423218
-110.294739957999980,32.565391253000030,1729.7412109
-110.229079345999992,32.337173310000026,1281.0078125
-110.216125957999964,32.692663860000039,1241.5588379
-110.431213458999991,32.161271750000026,1230.5621338
-110.269709738999950,32.370156799000029,1279.7646484
-110.418035503999988,32.338354988000049,925.6705322
-110.466202990999989,32.516069956000024,897.1627197
-110.371019454999953,32.433918550000044,1035.3046875
-110.158344804999956,32.625001429000065,1317.0933838
-110.252015437999944,32.343773574000068,1213.0950928
-110.594638805999978,32.539708819000055,1034.1176758
-110.529546156999970,32.393423224000060,1066.6445312
-110.472482015999958,32.289579240000023,1210.5247803
-110.484152482999946,32.573340238000071,899.2669067
-110.252212121999946,32.349587529000075,1205.7663574
-110.126209613999947,32.378660802000070,1766.8671875
-110.387231456999984,32.493917930000066,1132.6375732
-110.542590512999993,32.596067960000028,802.7271118
-110.824048531999949,32.707035838000024,1059.1063232
-110.277815500999964,32.135969970000076,1080.9078369
-110.474573858999975,32.241494602000046,1541.0904541
-110.510681355999964,32.411679628000059,925.0254517
-110.390828362999969,32.297256350000055,945.6427612
-110.480630691999977,32.630366085000048,1056.8507080
-110.590316801999961,32.347713186000078,1139.2493896
-110.461758704999966,32.389207753000051,893.1718140
-110.195256072999939,32.606710905000057,1390.0416260
-110.520351740999956,32.614245355000037,848.4296265
-110.351158525999949,32.272828524000033,981.6750488
-110.294409185999939,32.124475267000037,1017.7379150
-110.133550645999946,32.684595240000078,1377.4334717
-110.842790154999989,32.701366144000076,1048.2338867
-110.503591739999990,32.581458094000027,837.4206543
-110.488656679999963,32.572709540000062,876.5328369
-110.146088772999974,32.396486419000041,1654.5517578
-110.442836544999977,32.381482385000027,900.8289795
-110.582945282999958,32.347449749000077,1132.8726807
-110.500130462999948,32.488748744000077,860.8982544
-110.526102743999957,32.190738734000035,2044.7045898
-110.352314264999961,32.201442631000077,1183.3063965
-110.409243523999976,32.634535802000073,1451.2905273
-110.252576551999994,32.620560526000077,1620.6243896
-110.483065873999976,32.142916497000044,1301.1263428
-110.340644894999969,32.188965022000048,1133.2486572
-110.256043596999973,32.350804465000067,1196.8676758
-110.424551923999957,32.518559795000044,1048.3315430
-110.148330674999954,32.662714707000077,1312.4414062
-110.338505960999953,32.670726958000046,1580.8363037
-110.202727934999984,32.247450605000040,1338.4666748
-110.531921656999941,32.352351721000048,1182.7000732
-110.476675585999942,32.249599386000057,1348.8112793
-110.342074665999974,32.565869420000070,1721.1922607
-110.297963236999976,32.246770638000044,1066.1271973
-110.487203767999972,32.172870034000027,1318.9277344
-110.722576136999976,32.481465947000061,1682.6033936
-110.289523939999981,32.142663550000066,1007.9972534
-110.762325086999965,32.664388852000059,1177.9007568
-110.393441900999960,32.621632559000034,1459.8773193
-110.239903756999979,32.675252949000026,1374.0729980
-110.475106474999961,32.206958559000043,1440.1457520
-110.343811326999969,32.322310115000050,994.4450073
-110.468015791999960,32.257021203000079,1314.8624268
-110.420181332999960,32.142164747000038,1592.8776855
-110.516554075999977,32.352749568000036,1165.4390869
-110.299611134999964,32.109492194000040,1033.5886230
-110.572190160999980,32.361145056000055,1098.8393555
-110.739512191999950,32.439099541000076,1906.4091797
-110.550290467999957,32.453284083000028,991.6060181
-110.366299377999951,32.287449425000034,963.5957642
-110.564868702999945,32.361020195000037,1158.2415771
-110.421584131999964,32.181004445000042,1116.6585693
-110.176931753999952,32.271649269000079,1414.7811279
-110.361246205999976,32.342813336000063,1109.4514160
-110.654374675999975,32.478597600000057,1183.7003174
-110.212232017999952,32.720425036000051,1199.2821045
-110.695102048999956,32.613431647000027,1175.2812500
-110.337896033999982,32.283602555000073,1021.6997681
-110.539638796999952,32.340419922000024,1194.2239990
-110.548607432999972,32.437009675000070,998.4552612
-110.554591988999960,32.678960161000077,889.5695190
-110.268495734999988,32.228767326000025,1167.2064209
-110.331757930999970,32.333712687000059,1018.4335327
-110.439229654999963,32.238655051000023,1283.2590332
-110.499647290999974,32.476915173000066,864.9572754
-110.227188566999985,32.285822046000078,1346.5197754
-110.197151160999965,32.695793014000060,1220.2163086
-110.366967359999990,32.318483820000040,1060.1542969
-110.734710411999970,32.440974942000025,1785.0013428
-110.357014491999962,32.631369254000049,1598.6706543
-110.251968209999973,32.229318556000067,1227.8508301
-110.830584942999963,32.716302874000064,1033.3355713
-110.227913650999938,32.360431867000045,1266.0688477
-110.289736687999948,32.709756201000062,1442.0092773
-110.253767674999949,32.274992613000052,1287.2091064
-110.444688797999959,32.229876459000025,1333.3016357
-110.504465285999970,32.581876351000062,839.1084595
-110.613916837999966,32.528554520000057,1097.1628418
-110.282909545999985,32.147217420000061,1063.1510010
-110.492852391999975,32.352269714000045,1102.6343994
-110.265466516999993,32.306353973000057,1222.9174805
-110.692994776999967,32.495695879000039,1367.9609375
-110.163006435999989,32.374948705000065,1533.3572998
-110.496251963999953,32.712115942000025,1276.6531982
-110.168260818999954,32.308900215000051,1457.3643799
-110.371275081999954,32.170293314000048,1230.8137207
-110.287155942999959,32.507244077000053,1910.0476074
-110.240034407999985,32.378935293000040,1318.0373535
-110.429315822999968,32.683452831000068,1648.0723877
-110.193154159999949,32.604942263000055,1383.1848145
-110.649205325999958,32.549418662000051,1191.3187256
-110.226364660999991,32.441982935000055,1588.9566650
-110.392208491999952,32.183208761000060,1254.5058594
-110.381817696999974,32.201522127000032,1241.2098389
-110.191081078999957,32.606487517000062,1381.9311523
-110.511356862999946,32.434008292000044,939.2800903
-110.454254315999947,32.697172887000079,1347.1052246
-110.668594032999977,32.585714066000037,1193.5594482
-110.468986967999967,32.659019666000063,1145.1463623
-110.426452021999978,32.346647575000077,921.2179565
-110.372991254999988,32.373578964000046,1022.2188110
-110.291570432999947,32.123345260000065,1012.8554688
-110.478447253999946,32.623794118000035,1040.7298584
-110.277916551999965,32.225136466000038,1134.5520020
-110.545401012999946,32.324468768000031,1207.9776611
