Long,Lat,Elev_M
-112.173137941999983,35.223488434000046,2152.0590820
-112.376959764999981,35.638246185000071,1713.7589111
-112.301130723999961,35.554215888000044,1771.0808105
-112.689912651999975,35.759573972000055,1703.3800049
-112.663586773999953,35.775820184000054,1724.5202637
-112.694904328999939,35.770487747000061,1707.5977783
-112.156713259999947,35.669963915000039,1817.2615967
-112.184831678999956,35.337378040000033,1989.4995117
-112.832643236999957,35.656940577000057,1847.4140625
-112.552510023999957,35.594750442000077,1701.7038574
-112.642850387999943,35.474040984000055,1791.1367188
-112.380919146999986,35.693717478000053,1683.0548096
-112.512215577999939,35.567360879000034,1688.7886963
-112.529108836999967,35.694219154000052,1676.9254150
-112.292513075999977,35.459269129000063,1803.1015625
-112.529820836999988,35.604117514000052,1698.9270020
-112.742292112999962,35.717379287000028,1734.6334229
-112.393415180999966,35.574037185000066,1747.0996094
-112.308489855999937,35.701204965000045,1729.0760498
-112.825278225999966,35.686608178000029,1846.7069092
-112.285598844999981,35.587406088000080,1796.3945312
-112.864905026999963,35.741372366000064,1795.9801025
-112.451556023999956,35.650307094000027,1708.2697754
-112.372057592999965,35.718412999000066,1705.4097900
-112.440070758999980,35.549773698000024,1765.4400635
-112.963403449999987,35.793835197000078,1905.2541504
-112.534949677999975,35.558856695000031,1704.2663574
-112.359374055999979,35.713914560000035,1742.7700195
-112.246440594999967,35.548118160000058,1756.7506104
-112.327942469999982,35.611883825000064,1757.4901123
-112.407045665999988,35.587744248000035,1754.1335449
-112.929772570999944,35.797508104000030,1839.8836670
-112.486389765999945,35.585448680000070,1707.6343994
-112.326522215999944,35.662532679000037,1718.4378662
-112.260650747999989,35.782468413000061,1768.2519531
-112.541781022999942,35.676608719000058,1679.7308350
-112.327035480999939,35.427431766000041,1865.2264404
-112.857105048999983,35.694187915000043,1828.6015625
-112.562267743999939,35.524223785000061,1716.6722412
-112.230005045999974,35.437910573000067,1846.6373291
-112.570771916999945,35.475765771000056,1737.3115234
-112.683182760999955,35.556123750000040,1819.9636230
-112.710537807999970,35.765839724000045,1707.4739990
-112.654445000999942,35.657285210000055,1732.2978516
-112.419721970999944,35.592498171000045,1744.1235352
-112.160860078999974,35.659977281000067,1811.1326904
-112.748895436999987,35.759092143000032,1716.0627441
-112.952634645999979,35.706825631000072,1897.2977295
-112.201137794999966,35.258077576000062,2051.2788086
-112.923020471999962,35.783591450000074,1851.6644287
-112.483335378999982,35.680398824000065,1668.1298828
-112.186608799999988,35.678690165000035,1792.5104980
-112.746643514999960,35.750451446000056,1716.5865479
-112.253663256999971,35.437770067000031,1866.5102539
-112.330178228999955,35.520741898000040,1802.2762451
-112.570525045999943,35.803741314000035,1700.8570557
-112.382037677999961,35.600206260000050,1742.7828369
-112.603649107999956,35.651452626000037,1717.8577881
-112.913599436999959,35.773398093000026,1843.8912354
-112.699958383999956,35.516256452000050,1810.2011719
-112.391947665999965,35.698776235000025,1682.5609131
-112.263797666999949,35.368847165000034,1846.7001953
-112.334223388999987,35.589070331000073,1775.6328125
-112.430818709999983,35.691750184000057,1676.7330322
-112.693281530999968,35.761906848000024,1703.8800049
-112.431301812999948,35.518371156000057,1774.0966797
-112.686622257999943,35.490064100000041,1877.9246826
-112.300358972999959,35.687278555000034,1756.7561035
-112.697612711999966,35.579953949000071,1839.8104248
-112.234572312999944,35.348212049000040,1892.0833740
-112.207359434999944,35.290124039000034,2015.7712402
-112.658312419999959,35.658529057000067,1730.6971436
-112.303872383999988,35.453782270000033,1822.0554199
-112.639436108999973,35.465615861000060,1792.9063721
-112.572861563999993,35.732097094000039,1718.9746094
-112.636300166999945,35.723562556000047,1693.8660889
-112.278314648999981,35.758296571000074,1763.5084229
-112.738594607999971,35.730401912000048,1724.3830566
-112.903282657999966,35.731066658000032,1814.5222168
-112.731994450999991,35.766623488000050,1712.5600586
-112.236418785999945,35.504727354000067,1829.2586670
-112.164133221999975,35.505279301000030,1870.6107178
-112.519175862999987,35.693744763000041,1676.1350098
-112.419484091999948,35.667038011000045,1689.2360840
-112.572234400999946,35.622387801000059,1726.1721191
-112.197532726999953,35.699700882000059,1778.8369141
-112.946489371999974,35.744372696000028,1879.3952637
-112.304992595999977,35.651164220000055,1716.0485840
-112.399476688999982,35.746800184000051,1699.2094727
-112.688846593999983,35.754901255000050,1702.5114746
-112.432380842999976,35.604653180000071,1720.0681152
-112.490903757999945,35.787074004000033,1689.3358154
-112.564604878999944,35.515643527000066,1724.9024658
-112.317270253999993,35.625673776000042,1743.0651855
-112.170360910999989,35.197774836000065,2198.0114746
-112.252900706999981,35.544413820000045,1801.8803711
-112.433801807999942,35.792570025000032,1651.7626953
-112.808964494999941,35.595388466000031,1898.4910889
-112.967521897999973,35.738685758000031,1906.7106934
-112.501967064999974,35.588692382000033,1686.1489258
-112.834194890999981,35.601048068000068,1848.9830322
-112.474366453999949,35.665202542000031,1679.6352539
-112.431626029999961,35.805032704000041,1651.0421143
-112.725777713999946,35.763225739000063,1711.9801025
-112.386199830999942,35.586273665000078,1738.1693115
-112.319763998999974,35.783945966000033,1797.2673340
-112.562783539999941,35.503380793000076,1714.1605225
-112.497551621999946,35.698161555000070,1686.8890381
-112.463721168999939,35.736428539000030,1674.0306396
-112.229597854999952,35.431112915000028,1852.7814941
-112.493512956999950,35.470908981000036,1756.5837402
-112.235615604999964,35.500452800000062,1828.4307861
-112.505807907999952,35.508850807000044,1725.8479004
-112.530101810999952,35.508016265000037,1753.8121338
-112.361432082999954,35.630828402000077,1726.5010986
-112.808759762999955,35.551453492000064,1929.6597900
-112.284976475999940,35.408720848000030,1823.5216064
-112.594162920999963,35.666315411000028,1715.9515381
-112.307302296999978,35.491588993000050,1826.5440674
-112.267035386999964,35.558369524000057,1745.7304688
-112.387755291999952,35.614006209000024,1719.5092773
-112.247041368999987,35.641338766000047,1759.3148193
-112.650140029999989,35.570167314000059,1809.8563232
-112.442601445999969,35.700477879000061,1697.9268799
-112.452162687999987,35.763258805000078,1658.8272705
-112.165693720999968,35.332149883000056,2015.1723633
-112.166893519999974,35.757915854000032,1840.7026367
-112.462795842999981,35.662153112000055,1685.6568604
-112.429248595999979,35.531530431000078,1761.6987305
-112.452159239999958,35.621641418000024,1705.8946533
-112.878910481999981,35.744327931000043,1787.5161133
-112.378824675999965,35.793847577000065,1734.5562744
-112.874164655999948,35.749393444000077,1783.9981689
-112.473878886999955,35.696764292000069,1685.5390625
-112.241726949999986,35.260894995000058,2129.1716309
-112.280256207999969,35.510243712000033,1783.1402588
-112.265077162999944,35.631492245000061,1722.3641357
-112.690285597999946,35.729586688000040,1702.5659180
-112.249203739999984,35.539882323000029,1788.4729004
-112.566238951999992,35.671272581000039,1686.7548828
-112.678841500999965,35.649399081000070,1773.3859863
-112.317515898999943,35.767991166000058,1793.8985596
-112.397860167999966,35.784222548000059,1689.3948975
-112.159535788999960,35.284338118000051,2067.9199219
-112.646865079999941,35.701098149000074,1704.7659912
-112.442458971999940,35.751980761000027,1686.4205322
-112.360493709999957,35.560708082000076,1804.8409424
-112.416676076999977,35.646560943000054,1728.8271484
-112.891106202999993,35.666136520000066,1883.7835693
-112.907616693999955,35.700053940000032,1850.0847168
-112.974288510999941,35.729638674000057,1925.2780762
-112.439610278999965,35.778940880000050,1655.1220703
-112.605736304999994,35.758557065000048,1714.0477295
-112.230839406999962,35.299887500000068,2022.5886230
-112.841743548999943,35.753926657000079,1779.2116699
-112.338667564999980,35.501786419000041,1825.0607910
-112.507834486999968,35.519679114000041,1713.4809570
-112.573709357999974,35.725096354000073,1692.3635254
-112.334064200999990,35.776367078000078,1807.2131348
-112.274808566999980,35.475918699000033,1790.3823242
-112.595482454999967,35.776943688000074,1706.3171387
-112.926366784999971,35.746679202000053,1851.1064453
-112.276553483999976,35.567475780000052,1793.3023682
-112.407352686999957,35.501356121000072,1793.1351318
-112.709146948999944,35.725381073000051,1709.9660645
-112.837055490999944,35.610409152000045,1848.6788330
-112.734041325999954,35.812123245000066,1717.4801025
-112.299442927999962,35.502523522000047,1810.5274658
-112.841206824999972,35.725192363000076,1847.8851318
-112.746018245999949,35.538155723000045,1876.9162598
-112.685858833999987,35.750935098000070,1701.7257080
-112.198085357999958,35.258872673000042,2051.5456543
-112.555444800999965,35.600712175000069,1705.3582764
-112.196901828999955,35.651764317000072,1782.5506592
-112.998378488999947,35.724441011000067,1994.2261963
-112.821545626999978,35.717294562000063,1892.9167480
-112.441253007999990,35.642374325000048,1702.0678711
-112.538662269999975,35.737021848000040,1691.2496338
-112.433762481999963,35.807429708000029,1655.7764893
-112.573657086999958,35.626424681000060,1713.1191406
-112.613403590999951,35.454964756000038,1784.1928711
-112.708869767999943,35.486458793000054,1841.2819824
-112.333775951999939,35.639467491000062,1730.5115967
-112.312746787999970,35.696453944000041,1717.9370117
-112.495262636999939,35.541881406000073,1718.5803223
-112.556770612999969,35.541363782000076,1701.3620605
-112.579914818999953,35.784629886000062,1703.2370605
-112.941402972999981,35.717573988000026,1888.2545166
-112.574698984999941,35.630406913000058,1700.8489990
-112.939534189999961,35.759394160000056,1864.7730713
-112.431169267999962,35.636575549000042,1723.2901611
-112.166291790999992,35.332460781000066,2014.2327881
-112.896087091999959,35.685069303000034,1884.7967529
-112.170937357999946,35.647029463000024,1799.3148193
-112.245731621999994,35.513221726000040,1799.7883301
-112.237179656999956,35.647857637000072,1769.4515381
-112.733860680999953,35.531581113000072,1848.6203613
-112.372027893999984,35.639828067000053,1714.9238281
-112.283771953999974,35.779254917000060,1771.5393066
-112.221594600999993,35.539747220000038,1822.2374268
-112.394873728999983,35.790054155000064,1692.4924316
-112.722815788999981,35.737957348000066,1712.6662598
-112.309629703999974,35.555147330000068,1773.3710938
-112.530770330999985,35.696753238000042,1676.9910889
-112.961075697999945,35.657970145000036,1966.7352295
-112.580938084999957,35.643658088000052,1698.5111084
-112.754527627999948,35.732477770000060,1732.2115479
-112.431206876999966,35.518442709000055,1774.0966797
-112.354912940999952,35.656402405000051,1712.0682373
-112.584926401999951,35.713185494000072,1685.7310791
-112.214320390999944,35.638863463000064,1790.0684814
-112.226196925999943,35.719988467000064,1764.6658936
-112.943422126999963,35.812129479000077,1859.7492676
-112.363390913999979,35.631861002000051,1723.6894531
-112.418585162999989,35.711734280000030,1671.3560791
-112.836213808999958,35.642772440000044,1853.0424805
-112.445913697999970,35.803161266000075,1665.1055908
-112.331183689999989,35.810416628000041,1804.8607178
-112.386078886999940,35.507264438000050,1797.2912598
-112.898652489999961,35.754183052000030,1817.0697021
-112.783215303999953,35.811867173000053,1739.6778564
-112.331971199999941,35.708371743000043,1750.5256348
-112.584430401999953,35.558267378000039,1742.0207520
-112.161143710999966,35.554326942000046,1861.3305664
-112.634151629999963,35.587354464000043,1810.8303223
-112.343016311999975,35.508967291000033,1824.7316895
-112.538464710999961,35.676086984000051,1679.7310791
-112.573781546999953,35.798470446000067,1700.9533691
-112.584904677999987,35.467412853000042,1749.7459717
-112.536952687999985,35.740614234000077,1689.5111084
-112.432217465999940,35.711896986000056,1670.9360352
-112.612810331999981,35.718217497000069,1691.1031494
-112.970657436999943,35.648516547000042,1981.1755371
-112.784699868999951,35.776744241000074,1726.9188232
-112.182272044999991,35.332304869000041,1994.6595459
-112.254627780999954,35.513935688000061,1777.8535156
-112.695728706999944,35.762598673000070,1704.0600586
-112.655622020999942,35.690607534000037,1717.1491699
-112.207207229999938,35.292483705000052,2008.8547363
-112.603275582999970,35.514754543000038,1767.6209717
-112.471056442999952,35.481608930000050,1774.8532715
-112.982095339999944,35.748229406000064,1932.6656494
-112.548270961999947,35.748933739000051,1692.5783691
-112.277376997999966,35.541824405000057,1762.1750488
-112.577683414999967,35.793708079000055,1702.0539551
-112.959358589999965,35.741902233000076,1903.0833740
-112.775822312999992,35.723013741000045,1790.6383057
-112.281560985999988,35.552589595000029,1791.4052734
-112.499758102999976,35.611528342000042,1679.3143311
-112.815802705999943,35.739837590000036,1903.8937988
-112.182741526999962,35.236063303000037,2105.0187988
-112.358574315999988,35.532138461000045,1782.8060303
-112.204811100999962,35.658735657000079,1778.0009766
-112.404164584999990,35.528117654000027,1760.2047119
-112.734206611999980,35.647312529000033,1963.7530518
-112.417285316999994,35.770726265000064,1683.2683105
-112.284178563999944,35.702264879000040,1760.0469971
-112.231897284999945,35.504540741000028,1814.7083740
-112.305856348999953,35.377671045000056,1903.5395508
-112.487515575999964,35.494796289000078,1734.1823730
-112.225587330999986,35.222462541000027,2206.7565918
-112.680104331999985,35.745934432000070,1701.2879639
-112.264937966999980,35.562069148000035,1750.8852539
-112.653540781999993,35.727941667000039,1694.9780273
-112.285111356999948,35.676666811000075,1761.1660156
-112.188890787999981,35.801700255000071,1808.2596436
-112.201890075999984,35.330350689000056,1946.8994141
-112.559132822999970,35.705553318000057,1682.3256836
-112.588060807999966,35.458358241000042,1761.0351562
-112.199586665999959,35.802151062000064,1798.7982178
-112.393871345999969,35.583602126000073,1744.3043213
-112.297838055999989,35.794139081000026,1786.2479248
-112.163352821999979,35.469305368000050,1882.8750000
-112.195594696999990,35.260914881000076,2050.1174316
-112.187197106999974,35.645646314000032,1784.6636963
-112.431125108999993,35.803331167000067,1651.1336670
-112.439382977999969,35.790490618000035,1653.9797363
-112.543154235999964,35.781942694000065,1722.5571289
-112.770817359999967,35.770650144000058,1722.8261719
-112.592728757999964,35.669265935000055,1717.3740234
-112.997691608999958,35.808251405000078,1971.5439453
-112.770932319999986,35.736989445000063,1750.6943359
-112.955729733999988,35.666267001000051,1944.8356934
-112.211298591999991,35.354850631000033,2000.0794678
-112.371300354999960,35.539438922000045,1770.4780273
-112.265954558999965,35.583249923000039,1743.7797852
-112.437699331999966,35.566973083000050,1734.0618896
-112.902001995999967,35.796867281000061,1819.8266602
-112.166234039999949,35.692451375000076,1803.1945801
-112.401054733999956,35.546110990000045,1757.1489258
-112.338880518999986,35.774632524000026,1809.8826904
-112.288954488999991,35.457502717000068,1800.6290283
-112.286473449999960,35.747651513000051,1771.4390869
-112.761048276999986,35.506574176000072,1955.9978027
-112.508557598999971,35.475552535000077,1751.5178223
-112.558041662999983,35.491669889000036,1719.1596680
-112.459474226999987,35.603369212000075,1715.0642090
-112.740487228999939,35.673826636000058,1946.9141846
-112.718464014999938,35.627467696000053,1891.3867188
-112.190133036999953,35.264944377000063,2047.6068115
-112.823083008999959,35.575327856000058,1894.2963867
-112.657514252999988,35.672966100000053,1727.2014160
-112.263207004999970,35.748368377000077,1771.2915039
-112.389021656999944,35.781724765000035,1702.1098633
-112.952392230999976,35.663045183000065,1948.2443848
-112.316708135999988,35.515204457000038,1810.5689697
-112.428530274999957,35.690883863000067,1676.8360596
-112.959056262999979,35.673002410000038,1935.8262939
-112.267253670999992,35.381490489000043,1840.9307861
-112.380957914999954,35.669985149000070,1714.4648438
-112.430695465999975,35.731502208000052,1698.5876465
-112.164295169999946,35.506386969000062,1870.5910645
-112.693435133999969,35.760533079000027,1703.5100098
-112.542367810999963,35.544742443000075,1697.2567139
-112.557145639999987,35.659347705000073,1689.3322754
-112.437322019999954,35.568977607000079,1732.0687256
-112.956815091999943,35.787565939000046,1893.2713623
-112.387890393999953,35.650449206000076,1705.5360107
-112.455080287999976,35.804449946000034,1698.4857178
-112.403281561999961,35.516697542000031,1769.6097412
-112.408800228999951,35.796847342000035,1682.1783447
-112.252593009999941,35.574355386000036,1781.3560791
-112.355249187999959,35.678457565000031,1687.2459717
-112.566652578999992,35.667748307000068,1688.8144531
-112.166060892999951,35.216400993000036,2170.0617676
-112.814402547999975,35.585860600000046,1871.0499268
-112.657852568999942,35.666366339000035,1728.1447754
-112.482916859999989,35.513048764000075,1749.1999512
-112.277455718999988,35.619122817000061,1762.3693848
-112.629644415999962,35.539562730000057,1790.0891113
-112.232868499999938,35.784261613000069,1796.9664307
-112.374587495999947,35.625875804000032,1724.6374512
-112.709723200999974,35.486265698000068,1839.9219971
-112.340631339999959,35.547171455000068,1786.8996582
-112.339272139999991,35.691638583000042,1731.4755859
-112.238270247999992,35.485703871000055,1800.2297363
-112.323119652999992,35.631375766000076,1737.1619873
-112.663331126999992,35.731554222000057,1698.3604736
-112.178233716999955,35.613931487000059,1809.3273926
-112.510219677999942,35.594833134000055,1694.2375488
-112.600187421999976,35.618801849000079,1779.5794678
-112.442471566999984,35.728643329000079,1665.0296631
-112.601990567999962,35.780939143000069,1713.3073730
-112.727511014999948,35.789147513000046,1712.8541260
-112.752087592999942,35.478162770000040,1988.6353760
-112.662029491999988,35.781737279000026,1725.8201904
-112.376271140999961,35.576771175000033,1762.5051270
-112.182319385999961,35.786250238000036,1810.2541504
-112.276405269999941,35.766829239000060,1765.2153320
-112.929435882999940,35.653629489000025,1922.6927490
-112.557466060999957,35.491985093000039,1719.4195557
