"","HUC8","Long","Lat","meanBFI"
"82","15010004",-112.969219449,35.886254551,0.412026909780326
"83","15010004",-112.969117644,35.8658811110001,0.449243240691483
"84","15010004",-112.968576978,35.782170119,0.407227440022171
"85","15010004",-112.96811475,35.66574802,0.450178159267603
"86","15010004",-112.968110546,35.8578411980001,0.412026909780326
"87","15010004",-112.968082825,35.8540318610001,0.412026909780326
"88","15010004",-112.968040286,35.784711916,0.407227440022171
"89","15010004",-112.967777942,35.695085318,0.446396840247372
"90","15010004",-112.967521898,35.738685758,0.412026909780326
"91","15010004",-112.967323667,35.783057678,0.412026909780326
"92","15010004",-112.966248629,35.7217108830001,0.407227440022171
"93","15010004",-112.965656155,35.8808757200001,0.449243240691483
"94","15010004",-112.965421227,35.821632177,0.412026909780326
"95","15010004",-112.964691214,35.863609954,0.449243240691483
"96","15010004",-112.964376851,35.785467484,0.412026909780326
"97","15010004",-112.96340345,35.7938351970001,0.412026909780326
"98","15010004",-112.963290842,35.818323961,0.412026909780326
"99","15010004",-112.963151995,35.707074785,0.410956362099551
"100","15010004",-112.963022806,35.8662281520001,0.449243240691483
"101","15010004",-112.962874119,35.793015645,0.412026909780326
"102","15010004",-112.961965458,35.689114378,0.437139182826506
"103","15010004",-112.961277828,35.861560191,0.449243240691483
"104","15010004",-112.961084301,35.746259342,0.412026909780326
"105","15010004",-112.961075698,35.657970145,0.450178159267603
"106","15010004",-112.960873386,35.6749714470001,0.437139182826506
"107","15010004",-112.960254644,35.793105708,0.412026909780326
"108","15010004",-112.959528299,35.758288479,0.412026909780326
"109","15010004",-112.959386395,35.70849343,0.407227440022171
"110","15010004",-112.95935859,35.7419022330001,0.412026909780326
"111","15010004",-112.959264809,35.887554376,0.412026909780326
"112","15010004",-112.959257962,35.855281172,0.449243240691483
"113","15010004",-112.959204116,35.670012033,0.437139182826506
"114","15010004",-112.959056263,35.67300241,0.437139182826506
"115","15010004",-112.958601789,35.8209332390001,0.449243240691483
"116","15010004",-112.958430176,35.746276643,0.412026909780326
"117","15010004",-112.958323334,35.8342488750001,0.449243240691483
"118","15010004",-112.957932564,35.8952554410001,0.449243240691483
"119","15010004",-112.957738386,35.822323473,0.449243240691483
"120","15010004",-112.957192893,35.7998253320001,0.449243240691483
"121","15010004",-112.957065981,35.7935267450001,0.449243240691483
"122","15010004",-112.956817839,35.7096302690001,0.412026909780326
"123","15010004",-112.956815092,35.787565939,0.412026909780326
"124","15010004",-112.956650092,35.8809621230001,0.449243240691483
"125","15010004",-112.956285466,35.667213932,0.437139182826506
"126","15010004",-112.955876401,35.7001564870001,0.437139182826506
"127","15010004",-112.955791118,35.666981647,0.437139182826506
"128","15010004",-112.955780568,35.666173767,0.437139182826506
"129","15010004",-112.955729734,35.666267001,0.437139182826506
"130","15010004",-112.95569505,35.666179115,0.437139182826506
"131","15010004",-112.955367533,35.666068124,0.437139182826506
"132","15010004",-112.955302981,35.690096269,0.412026909780326
"133","15010004",-112.955231058,35.879652483,0.449243240691483
"134","15010004",-112.954944645,35.66528328,0.437139182826506
"135","15010004",-112.954602696,35.790419065,0.412026909780326
"136","15010004",-112.952667041,35.8992961100001,0.449243240691483
"137","15010004",-112.952634646,35.7068256310001,0.412026909780326
"138","15010004",-112.952392231,35.6630451830001,0.437139182826506
"139","15010004",-112.952335849,35.781349548,0.449243240691483
"140","15010004",-112.9519685,35.7277072140001,0.449243240691483
"141","15010004",-112.951904158,35.867535441,0.449243240691483
"142","15010004",-112.951685151,35.7074443590001,0.412026909780326
"143","15010004",-112.951418712,35.802136955,0.449243240691483
"144","15010004",-112.95131887,35.799634435,0.449243240691483
"145","15010004",-112.951074781,35.8012911220001,0.449243240691483
"146","15010004",-112.950525083,35.833680417,0.449243240691483
"147","15010004",-112.950255167,35.802392565,0.449243240691483
"148","15010004",-112.950227361,35.895423088,0.449243240691483
"149","15010004",-112.950164016,35.767950195,0.449243240691483
"150","15010004",-112.948875319,35.708055011,0.412026909780326
"151","15010004",-112.948609865,35.762693912,0.449243240691483
"152","15010004",-112.948525537,35.721854008,0.449243240691483
"153","15010004",-112.948264113,35.6801372130001,0.437139182826506
"154","15010004",-112.948203893,35.84583365,0.449243240691483
"155","15010004",-112.948101386,35.8759944500001,0.449243240691483
"156","15010004",-112.94766212,35.788031506,0.449243240691483
"157","15010004",-112.947557009,35.8691547120001,0.449243240691483
"158","15010004",-112.947313404,35.7471960670001,0.449243240691483
"159","15010004",-112.946581552,35.6765588540001,0.437139182826506
"160","15010004",-112.94651767,35.750637499,0.449243240691483
"161","15010004",-112.946489372,35.744372696,0.449243240691483
"162","15010004",-112.946249944,35.818228396,0.449243240691483
"163","15010004",-112.945741637,35.696443103,0.412026909780326
"164","15010004",-112.945181039,35.7433421920001,0.449243240691483
"165","15010004",-112.945062906,35.8682508470001,0.449243240691483
"166","15010004",-112.945033943,35.8872981750001,0.449243240691483
"167","15010004",-112.944943085,35.8496068540001,0.449243240691483
"168","15010004",-112.944604749,35.7073443580001,0.449243240691483
"169","15010004",-112.944156185,35.6730083750001,0.437139182826506
"170","15010004",-112.943422127,35.8121294790001,0.449243240691483
"171","15010004",-112.943364174,35.760920565,0.449243240691483
"172","15010004",-112.943271065,35.770831429,0.449243240691483
"173","15010004",-112.942773177,35.7847285020001,0.449243240691483
"174","15010004",-112.942267937,35.6969355460001,0.412026909780326
"175","15010004",-112.941894026,35.8607321500001,0.449243240691483
"176","15010004",-112.941876455,35.700040519,0.449243240691483
"177","15010004",-112.941822054,35.7464055570001,0.449243240691483
"178","15010004",-112.941402973,35.717573988,0.449243240691483
"179","15010004",-112.941343728,35.8437813140001,0.449243240691483
"180","15010004",-112.941159076,35.761589379,0.449243240691483
"181","15010004",-112.94106854,35.726542438,0.449243240691483
"182","15010004",-112.940345405,35.728264674,0.449243240691483
"183","15010004",-112.939833103,35.800801257,0.449243240691483
"184","15010004",-112.939800456,35.883144998,0.449243240691483
"185","15010004",-112.939791281,35.7901944940001,0.449243240691483
"186","15010004",-112.93953419,35.75939416,0.449243240691483
"187","15010004",-112.938964523,35.652327803,0.437139182826506
"188","15010004",-112.938718454,35.727672559,0.449243240691483
"189","15010004",-112.938692001,35.670539412,0.437139182826506
"190","15010004",-112.938585285,35.8698682830001,0.449243240691483
"191","15010004",-112.938446405,35.649341688,0.437139182826506
"192","15010004",-112.938428137,35.667036641,0.437139182826506
"193","15010004",-112.938287528,35.8442651510001,0.449243240691483
"194","15010004",-112.938184601,35.7500337650001,0.449243240691483
"195","15010004",-112.938120196,35.8444148780001,0.449243240691483
"196","15010004",-112.938006355,35.727792569,0.449243240691483
"197","15010004",-112.937894812,35.7272678680001,0.449243240691483
"198","15010004",-112.937790583,35.7042901770001,0.449243240691483
"199","15010004",-112.937547616,35.6908625230001,0.412026909780326
"200","15010004",-112.936477122,35.756301287,0.449243240691483
"201","15010004",-112.935416064,35.670638043,0.407227440022171
"202","15010004",-112.935378841,35.6827115880001,0.407227440022171
"203","15010004",-112.935304716,35.781904825,0.449243240691483
"204","15010004",-112.933967395,35.867200333,0.446253850609886
"205","15010004",-112.933432726,35.652616127,0.437139182826506
"206","15010004",-112.932940283,35.652354523,0.437139182826506
"207","15010004",-112.932881248,35.6456665950001,0.437139182826506
"208","15010004",-112.931164042,35.7402558910001,0.449243240691483
"209","15010004",-112.931145317,35.672877203,0.412026909780326
"210","15010004",-112.930378096,35.66778034,0.407227440022171
"211","15010004",-112.929798795,35.6960635350001,0.449243240691483
"212","15010004",-112.929788017,35.8624020010001,0.444784394904806
"213","15010004",-112.929772571,35.797508104,0.455658012426912
"214","15010004",-112.929435883,35.653629489,0.410956362099551
"215","15010004",-112.928679039,35.853324898,0.444784394904806
"216","15010004",-112.928472755,35.698918657,0.449243240691483
"217","15010004",-112.928377444,35.653867329,0.410956362099551
"218","15010004",-112.9278789,35.7340377740001,0.449243240691483
"219","15010004",-112.927596594,35.6573408890001,0.410956362099551
"220","15010004",-112.927306229,35.7087495850001,0.449243240691483
"221","15010004",-112.926541614,35.8667827520001,0.444720246381465
"222","15010004",-112.926366785,35.746679202,0.449243240691483
"223","15010004",-112.926073794,35.7127459050001,0.449243240691483
"224","15010004",-112.925929787,35.6925781140001,0.412026909780326
"225","15010004",-112.925702396,35.799568235,0.444720246381465
"226","15010004",-112.925108121,35.85416443,0.444784394904806
"227","15010004",-112.924182277,35.792323207,0.444720246381465
"228","15010004",-112.924085838,35.675784337,0.412026909780326
"229","15010004",-112.923020472,35.7835914500001,0.449243240691483
"230","15010004",-112.922619486,35.67899407,0.412026909780326
"231","15010004",-112.922582043,35.8660145920001,0.444784394904806
"232","15010004",-112.921926875,35.7577078900001,0.449243240691483
"233","15010004",-112.921897097,35.8775191780001,0.455658012426912
"234","15010004",-112.921573342,35.8558947110001,0.444784394904806
"235","15010004",-112.92150811,35.6691124650001,0.412026909780326
"236","15010004",-112.920999208,35.8560574000001,0.444784394904806
"237","15010004",-112.920716739,35.795330844,0.444720246381465
"238","15010004",-112.920141846,35.710797411,0.449243240691483
"239","15010004",-112.920129116,35.696515957,0.449243240691483
"240","15010004",-112.919526285,35.778705436,0.449243240691483
"241","15010004",-112.919287352,35.8262353320001,0.444720246381465
"242","15010004",-112.918133069,35.8306905860001,0.444784394904806
"243","15010004",-112.9164671,35.8733783690001,0.444720246381465
"244","15010004",-112.916249093,35.81236864,0.444784394904806
"245","15010004",-112.916057529,35.800330617,0.444784394904806
"246","15010004",-112.915542184,35.855389271,0.444784394904806
"247","15010004",-112.915468762,35.678170196,0.449243240691483
"248","15010004",-112.914566238,35.6667347000001,0.412026909780326
"249","15010004",-112.91413595,35.876929327,0.455658012426912
"250","15010004",-112.913984834,35.836858205,0.444784394904806
"251","15010004",-112.913932844,35.690880658,0.449243240691483
"252","15010004",-112.913773022,35.8009163020001,0.444784394904806
"253","15010004",-112.913599437,35.773398093,0.449243240691483
"254","15010004",-112.913593879,35.8734316970001,0.444720246381465
"255","15010004",-112.913467302,35.983286913,0.449243240691483
"256","15010004",-112.91322108,35.6730684400001,0.449243240691483
"257","15010004",-112.913200083,35.983023304,0.449243240691483
"258","15010004",-112.913180934,35.672998132,0.449243240691483
"259","15010004",-112.912983646,35.987289402,0.449243240691483
"260","15010004",-112.912808322,35.6749803820001,0.449243240691483
"261","15010004",-112.912426344,35.6797030050001,0.449243240691483
"262","15010004",-112.912309894,35.730780371,0.444784394904806
"263","15010004",-112.911978802,35.679843754,0.449243240691483
"264","15010004",-112.911478629,35.8108371480001,0.444784394904806
"265","15010004",-112.911115285,35.985685308,0.453760310692184
"266","15010004",-112.911070678,35.993087674,0.449243240691483
"267","15010004",-112.910864298,35.688599745,0.449243240691483
"268","15010004",-112.910574313,35.9463060690001,0.449243240691483
"269","15010004",-112.910556193,35.998614596,0.453760310692184
"270","15010004",-112.909971724,35.849657802,0.444784394904806
"271","15010004",-112.908792471,35.7783956170001,0.444784394904806
"272","15010004",-112.908771992,35.6986962730001,0.449243240691483
"273","15010004",-112.908507667,35.842700236,0.444784394904806
"274","15010004",-112.908435135,35.818099869,0.444784394904806
"275","15010004",-112.908432525,35.8323101120001,0.444784394904806
"276","15010004",-112.908184016,35.6616749780001,0.412026909780326
"277","15010004",-112.907616694,35.70005394,0.449243240691483
"278","15010004",-112.907580524,35.854610842,0.444784394904806
"279","15010004",-112.907292513,35.9755421080001,0.453760310692184
"280","15010004",-112.907092024,35.677047555,0.412026909780326
"281","15010004",-112.906610901,35.7015021230001,0.449243240691483
"282","15010004",-112.906192453,35.9587127290001,0.453760310692184
"283","15010004",-112.906087361,35.968661775,0.453760310692184
"284","15010004",-112.906070335,35.9370823410001,0.449243240691483
"285","15010004",-112.905971149,35.8422866880001,0.444784394904806
"286","15010004",-112.905274831,35.743798756,0.444720246381465
"287","15010004",-112.905200791,36.0049086220001,0.449243240691483
"288","15010004",-112.905124169,35.731490352,0.45630115480678
"289","15010004",-112.904861711,35.992097275,0.446253850609886
"290","15010004",-112.903827164,35.821159104,0.446937947574828
"291","15010004",-112.903785984,35.823023181,0.446937947574828
"292","15010004",-112.903682175,35.8153775910001,0.446937947574828
"293","15010004",-112.903504541,35.8502212120001,0.444784394904806
"294","15010004",-112.903367898,35.8080137810001,0.45630115480678
"295","15010004",-112.903298796,35.711493612,0.444784394904806
"296","15010004",-112.903282658,35.731066658,0.449278859883607
"297","15010004",-112.902977834,35.717511938,0.444784394904806
"298","15010004",-112.902975172,35.956341275,0.446253850609886
"299","15010004",-112.902922099,35.831289239,0.446937947574828
"300","15010004",-112.902830458,35.711486778,0.444784394904806
"301","15010004",-112.902825591,35.9965358430001,0.446253850609886
"302","15010004",-112.902746913,35.8348105900001,0.446937947574828
"303","15010004",-112.902738074,35.7136671490001,0.444784394904806
"304","15010004",-112.902265406,35.8470766230001,0.444784394904806
"305","15010004",-112.9022613,35.7177364020001,0.444784394904806
"306","15010004",-112.902018103,35.7692614970001,0.444784394904806
"307","15010004",-112.902001996,35.7968672810001,0.446937947574828
"308","15010004",-112.901982315,35.993619301,0.444720246381465
"309","15010004",-112.901972436,35.774996387,0.45630115480678
"310","15010004",-112.901922029,35.8164644720001,0.446937947574828
"311","15010004",-112.901704275,35.718190437,0.444784394904806
"312","15010004",-112.901361264,35.75668455,0.45630115480678
"313","15010004",-112.901231515,35.726588634,0.449278859883607
"314","15010004",-112.900915993,35.9669408720001,0.453760310692184
"315","15010004",-112.900820255,35.687098581,0.449243240691483
"316","15010004",-112.90069972,35.84237923,0.444784394904806
"317","15010004",-112.900656537,35.756523654,0.45630115480678
"318","15010004",-112.900615757,35.718312456,0.444784394904806
"319","15010004",-112.900494629,35.8103907450001,0.45630115480678
"320","15010004",-112.900440298,35.731965931,0.449278859883607
"321","15010004",-112.900437837,35.956106401,0.444720246381465
"322","15010004",-112.90032855,35.6954079860001,0.449243240691483
"323","15010004",-112.900221638,35.969836071,0.446253850609886
"324","15010004",-112.899796137,35.798613624,0.45630115480678
"325","15010004",-112.899581291,35.9812227460001,0.444720246381465
"326","15010004",-112.89955846,35.737215878,0.45630115480678
"327","15010004",-112.899363973,35.7716842020001,0.446937947574828
"328","15010004",-112.89934865,35.9918173990001,0.444720246381465
"329","15010004",-112.899134438,35.77164666,0.446937947574828
"330","15010004",-112.898870686,35.98996893,0.444720246381465
"331","15010004",-112.898831322,35.800984236,0.45630115480678
"332","15010004",-112.898697318,35.802342557,0.45630115480678
"333","15010004",-112.89865249,35.754183052,0.45630115480678
"334","15010004",-112.898541996,35.772296388,0.45630115480678
"335","15010004",-112.898505408,35.8009561630001,0.45630115480678
"336","15010004",-112.898406484,35.78817187,0.449278859883607
"337","15010004",-112.89806267,35.795519568,0.449278859883607
"338","15010004",-112.897862446,35.7834870730001,0.449278859883607
"339","15010004",-112.89779396,35.790500191,0.449278859883607
"340","15010004",-112.897602491,35.7896307030001,0.45630115480678
"341","15010004",-112.897530077,35.7848099870001,0.449278859883607
"342","15010004",-112.897213516,35.6723346650001,0.449243240691483
"343","15010004",-112.897211987,35.9799852990001,0.444784394904806
"344","15010004",-112.89710378,35.677649617,0.449243240691483
"345","15010004",-112.896835533,35.8483955570001,0.444784394904806
"346","15010004",-112.896780438,35.7593924670001,0.449278859883607
"347","15010004",-112.896726906,35.9497030690001,0.444784394904806
"348","15010004",-112.896709151,35.942113291,0.446253850609886
"349","15010004",-112.896602064,35.759751306,0.449278859883607
"350","15010004",-112.896087092,35.685069303,0.449243240691483
"351","15010004",-112.895851018,35.862595647,0.444784394904806
"352","15010004",-112.895724812,35.6989474740001,0.449243240691483
"353","15010004",-112.895529618,35.7636642890001,0.45630115480678
"354","15010004",-112.895453108,35.777069079,0.449278859883607
"355","15010004",-112.895393608,35.780200414,0.449278859883607
"356","15010004",-112.895392756,35.9538371620001,0.444784394904806
"357","15010004",-112.895178501,35.9798780570001,0.444784394904806
"358","15010004",-112.89511345,35.77937917,0.449278859883607
"359","15010004",-112.894785799,35.67008339,0.449243240691483
"360","15010004",-112.894731724,35.7772484700001,0.451564148921821
"361","15010004",-112.894721645,35.985395168,0.444784394904806
"362","15010004",-112.894450064,35.7793859610001,0.449278859883607
"363","15010004",-112.894017873,35.9732913020001,0.444784394904806
"364","15010004",-112.893956084,35.7747500830001,0.451564148921821
"365","15010004",-112.893804947,35.9929673340001,0.449243240691483
"366","15010004",-112.893631964,35.733002113,0.451564148921821
"367","15010004",-112.893412643,35.760678161,0.449694049340693
"368","15010004",-112.89318273,35.832692415,0.449243240691483
"369","15010004",-112.893001005,35.98037105,0.444784394904806
"370","15010004",-112.892552504,35.7781982970001,0.449278859883607
"371","15010004",-112.892406911,35.9301044260001,0.449243240691483
"372","15010004",-112.891835112,35.7606729510001,0.451564148921821
"373","15010004",-112.891660952,35.761089069,0.451564148921821
"374","15010004",-112.891651067,35.96508838,0.444784394904806
"375","15010004",-112.891617148,35.760843145,0.451564148921821
"376","15010004",-112.891578401,35.760798451,0.451564148921821
"377","15010004",-112.891500311,35.677348061,0.449243240691483
"378","15010004",-112.891387807,35.839355278,0.449243240691483
"379","15010004",-112.891106203,35.6661365200001,0.449243240691483
"380","15010004",-112.890370412,35.7190820320001,0.444784394904806
"381","15010004",-112.889969142,35.976868,0.444784394904806
"382","15010004",-112.889937676,35.7025484160001,0.449243240691483
"383","15010004",-112.889553422,35.975292923,0.444784394904806
"384","15010004",-112.889030359,35.683257972,0.449243240691483
"385","15010004",-112.888973942,35.685387302,0.449243240691483
"386","15010004",-112.888924202,35.6841643430001,0.449243240691483
"387","15010004",-112.888903626,35.734047344,0.451564148921821
"388","15010004",-112.888858422,35.685430545,0.449243240691483
"389","15010004",-112.888700126,35.685085879,0.449243240691483
"390","15010004",-112.888497577,35.904840235,0.449243240691483
"391","15010004",-112.888481175,35.9876177840001,0.449243240691483
"392","15010004",-112.888403865,35.756374952,0.449278859883607
"393","15010004",-112.888281668,35.966477174,0.444784394904806
"394","15010004",-112.88755718,35.7595100710001,0.451564148921821
"395","15010004",-112.887350242,36.0177032600001,0.449243240691483
"396","15010004",-112.887240707,35.7994187210001,0.449243240691483
"397","15010004",-112.886868326,35.925822128,0.455658012426912
"398","15010004",-112.886779819,35.8933584860001,0.449243240691483
"399","15010004",-112.886551523,35.818852695,0.444720246381465
"400","15010004",-112.88648489,35.743450916,0.451564148921821
"401","15010004",-112.885810086,35.976732298,0.444720246381465
"402","15010004",-112.885691995,35.7218761080001,0.444784394904806
"403","15010004",-112.885372016,35.789307996,0.449243240691483
"404","15010004",-112.885323725,35.711868715,0.444720246381465
"405","15010004",-112.885231434,35.818288011,0.444720246381465
"406","15010004",-112.885219978,35.753477236,0.449278859883607
"407","15010004",-112.88495432,35.826798102,0.444720246381465
"408","15010004",-112.88488272,35.8310732240001,0.444784394904806
"409","15010004",-112.884830966,35.7390296620001,0.436794938023325
"410","15010004",-112.884812259,35.9541763990001,0.444784394904806
"411","15010004",-112.884608875,35.9470674030001,0.444784394904806
"412","15010004",-112.88444729,35.941512053,0.444784394904806
"413","15010004",-112.884213741,35.926263227,0.455658012426912
"414","15010004",-112.88383234,35.9099933970001,0.455658012426912
"415","15010004",-112.883664811,35.7742990420001,0.444784394904806
"416","15010004",-112.882754789,35.934190232,0.444784394904806
"417","15010004",-112.882722602,36.047523804,0.449243240691483
"418","15010004",-112.882623773,35.819920384,0.444784394904806
"419","15010004",-112.882448204,36.0635401690001,0.453760310692184
"420","15010004",-112.882340824,35.6754322520001,0.449243240691483
"421","15010004",-112.882258559,35.742047179,0.436794938023325
"422","15010004",-112.882240804,35.7647729810001,0.443418003186027
"423","15010004",-112.882220835,35.6944094140001,0.449243240691483
"424","15010004",-112.88221649,35.73417142,0.451564148921821
"425","15010004",-112.882117355,35.820628567,0.444784394904806
"426","15010004",-112.88211706,35.689908356,0.449243240691483
"427","15010004",-112.88183045,35.764504676,0.436794938023325
"428","15010004",-112.881710115,35.9420080250001,0.444784394904806
"429","15010004",-112.881686094,35.7643871490001,0.436794938023325
"430","15010004",-112.881668743,35.909808931,0.455658012426912
"431","15010004",-112.881225805,35.7161376920001,0.444784394904806
"432","15010004",-112.881035614,35.877109196,0.446937947574828
"433","15010004",-112.880698224,35.854417035,0.444784394904806
"434","15010004",-112.879892293,35.699372549,0.453760310692184
"435","15010004",-112.879736446,35.884132772,0.446253850609886
"436","15010004",-112.879587342,35.7004172520001,0.444720246381465
"437","15010004",-112.879543379,35.958025687,0.444784394904806
"438","15010004",-112.879446765,35.9601297890001,0.444784394904806
"439","15010004",-112.879333298,35.762969699,0.436794938023325
"440","15010004",-112.878910482,35.744327931,0.431385511720381
"441","15010004",-112.878697742,35.701185686,0.444720246381465
"442","15010004",-112.878586266,35.9547549590001,0.444784394904806
"443","15010004",-112.878526239,35.7376538940001,0.436794938023325
"444","15010004",-112.878304454,35.763473123,0.436794938023325
"445","15010004",-112.87828926,35.952259288,0.444784394904806
"446","15010004",-112.877969816,35.919894118,0.444720246381465
"447","15010004",-112.877810122,35.7679449,0.444784394904806
"448","15010004",-112.877521361,35.952731709,0.444784394904806
"449","15010004",-112.877100444,35.918954253,0.444720246381465
"450","15010004",-112.876345671,35.889288585,0.444784394904806
"451","15010004",-112.875615552,35.9511311690001,0.444784394904806
"452","15010004",-112.875390514,35.948913258,0.446937947574828
"453","15010004",-112.875124173,35.746536844,0.431385511720381
"454","15010004",-112.874983473,35.708663985,0.444784394904806
"455","15010004",-112.874934193,35.830412411,0.449278859883607
"456","15010004",-112.874519859,35.7394948240001,0.431385511720381
"457","15010004",-112.874405653,35.7502255380001,0.431385511720381
"458","15010004",-112.874382194,35.858526586,0.444784394904806
"459","15010004",-112.8742143,35.9480177070001,0.446937947574828
"460","15010004",-112.874165644,35.8835766920001,0.449278859883607
"461","15010004",-112.874164656,35.7493934440001,0.431385511720381
"462","15010004",-112.874089796,35.739388148,0.431385511720381
"463","15010004",-112.873883163,35.7286350470001,0.451564148921821
"464","15010004",-112.873584932,35.811342043,0.449278859883607
"465","15010004",-112.873561294,35.696853527,0.449243240691483
"466","15010004",-112.873505183,35.804803034,0.444784394904806
"467","15010004",-112.873241732,35.752877835,0.431385511720381
"468","15010004",-112.873083973,35.9548338430001,0.444784394904806
"469","15010004",-112.872975753,35.795379316,0.444720246381465
"470","15010004",-112.872913066,35.759943262,0.436794938023325
"471","15010004",-112.872594424,35.816263114,0.449278859883607
"472","15010004",-112.872490775,35.8961277770001,0.444784394904806
"473","15010004",-112.872466036,35.715386482,0.444784394904806
"474","15010004",-112.872446085,35.735876021,0.431385511720381
"475","15010004",-112.872432337,35.9812203490001,0.449243240691483
"476","15010004",-112.87189484,35.7500536370001,0.431385511720381
"477","15010004",-112.871589957,35.7293329180001,0.436794938023325
"478","15010004",-112.8703325,35.9130820720001,0.444784394904806
"479","15010004",-112.869950778,35.801846541,0.444784394904806
"480","15010004",-112.869741376,35.9368329760001,0.45630115480678
"481","15010004",-112.869645368,35.849303901,0.451564148921821
"482","15010004",-112.869543149,35.9478884420001,0.444784394904806
"483","15010004",-112.86947675,36.0295135550001,0.444784394904806
"484","15010004",-112.869410147,35.944183287,0.446937947574828
