HUC8,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
15070102,378.437391779973,378.437391779973,378.437391779973,378.437391779973,378.437391779973,378.437391779973,378.437391779973,378.437391779973,378.437391779973,378.437391779973,378.437391779973,378.437391779973,378.437391779973,378.437391779973,378.437391779973,378.437391779973,378.437391779973,378.437391779973,378.437391779973,378.437391779973,378.437391779973,378.437391779973,378.437391779973,378.437391779973,378.437391779973,378.437391779973,378.437391779973,378.437391779973,378.437391779973,378.437391779973,378.437391779973,378.437391779973,378.437391779973,378.437391779973,378.437391779973,378.437391779973,378.437391779973,378.437391779973,378.437391779973,378.437391779973,378.437391779973,378.437391779973,378.437391779973,378.437391779973,378.437391779973,378.437391779973,378.437391779973,378.437391779973,378.437391779973,378.437391779973,378.437391779973,378.437391779973,378.437391779973,378.437391779973,378.437391779973,378.437391779973,378.437391779973,383.9974060058594,370.1807556152344,311.21380615234375,323.4881896972656,282.60748291015625,339.9794921875,339.88092041015625,563.13531494140625,386.6449279785156,396.0348205566406,431.15106201171875,364.74322509765625,364.2348327636719,304.6321105957031,358.4343566894531,353.1597900390625,353.8858337402344,253.26759338378906,393.17816162109375,315.53619384765625,582.67962646484375,407.3522033691406,380.80938720703125,377.6597900390625,502.0235595703125,567.1649169921875,450.2784423828125,450.1577453613281,422.696044921875,443.4056701660156,381.9341125488281,268.0499267578125,460.6061096191406,454.75390625,582.98028564453125,428.08013916015625,375.71868896484375,383.33709716796875,281.31573486328125,334.4066162109375,454.9557189941406,308.6839599609375,329.3078308105469,305.161376953125,168.87745666503906,362.2076721191406,435.8840026855469,351.5822448730469,280.1954345703125,346.9521789550781,410.28314208984375,284.0615539550781,414.3079528808594,301.6699523925781,318.52178955078125,399.490478515625,335.9742736816406,457.0068054199219,376.7078552246094,255.17088317871094,331.1297912597656,514.15020751953125,281.5920104980469,478.7204284667969,371.0391845703125
15070103,325.6698591965895,325.6698591965895,325.6698591965895,325.6698591965895,325.6698591965895,325.6698591965895,325.6698591965895,325.6698591965895,325.6698591965895,325.6698591965895,325.6698591965895,325.6698591965895,325.6698591965895,325.6698591965895,325.6698591965895,325.6698591965895,325.6698591965895,325.6698591965895,325.6698591965895,325.6698591965895,325.6698591965895,325.6698591965895,325.6698591965895,325.6698591965895,325.6698591965895,325.6698591965895,325.6698591965895,325.6698591965895,325.6698591965895,325.6698591965895,325.6698591965895,325.6698591965895,325.6698591965895,325.6698591965895,325.6698591965895,325.6698591965895,325.6698591965895,325.6698591965895,325.6698591965895,325.6698591965895,325.6698591965895,325.6698591965895,325.6698591965895,325.6698591965895,325.6698591965895,325.6698591965895,325.6698591965895,325.6698591965895,325.6698591965895,325.6698591965895,325.6698591965895,325.6698591965895,325.6698591965895,325.6698591965895,325.6698591965895,325.6698591965895,325.6698591965895,311.34918212890625,340.548583984375,237.60594177246094,281.9755554199219,236.65855407714844,293.53240966796875,297.1153564453125,513.11370849609375,324.1497497558594,349.56707763671875,366.2060546875,313.40655517578125,328.8271179199219,262.5450134277344,301.66961669921875,294.7062072753906,310.77679443359375,196.3080596923828,349.2647399902344,280.51318359375,546.146240234375,359.0321960449219,343.33349609375,315.0325927734375,455.2669982910156,475.6123046875,412.10797119140625,378.4215393066406,361.55224609375,383.2815246582031,330.5859069824219,226.63038635253906,398.7867736816406,394.227783203125,516.01239013671875,378.9034729003906,332.1866455078125,317.7791442871094,227.69400024414063,292.6197814941406,390.38018798828125,266.5588684082031,271.58123779296875,256.8186950683594,146.87814331054688,304.4557189941406,382.19110107421875,315.2245788574219,221.90313720703125,302.07586669921875,320.4808349609375,226.8377685546875,333.9580383300781,251.272705078125,288.17596435546875,338.24420166015625,285.2481994628906,382.15478515625,319.7558288574219,227.0133056640625,290.6577453613281,460.3387451171875,229.33741760253906,384.1473693847656,337.79754638671875
15020013,234.5355955857497,234.5355955857497,234.5355955857497,234.5355955857497,234.5355955857497,234.5355955857497,234.5355955857497,234.5355955857497,234.5355955857497,234.5355955857497,234.5355955857497,234.5355955857497,234.5355955857497,234.5355955857497,234.5355955857497,234.5355955857497,234.5355955857497,234.5355955857497,234.5355955857497,234.5355955857497,234.5355955857497,234.5355955857497,234.5355955857497,234.5355955857497,234.5355955857497,234.5355955857497,234.5355955857497,234.5355955857497,234.5355955857497,234.5355955857497,234.5355955857497,234.5355955857497,234.5355955857497,234.5355955857497,234.5355955857497,234.5355955857497,234.5355955857497,234.5355955857497,234.5355955857497,234.5355955857497,234.5355955857497,234.5355955857497,234.5355955857497,234.5355955857497,234.5355955857497,234.5355955857497,234.5355955857497,234.5355955857497,234.5355955857497,234.5355955857497,234.5355955857497,234.5355955857497,234.5355955857497,234.5355955857497,234.5355955857497,234.5355955857497,234.5355955857497,207.3767547607422,206.0076904296875,209.9997100830078,225.86407470703125,199.6598663330078,239.76829528808594,235.00213623046875,309.01605224609375,241.10926818847656,223.39930725097656,271.8287048339844,256.2170715332031,194.84771728515625,185.41372680664063,230.0917205810547,247.61810302734375,193.67477416992188,203.89724731445313,189.00439453125,217.15879821777344,246.74879455566406,236.45399475097656,256.9950866699219,258.635009765625,311.0763244628906,330.9224853515625,253.65054321289063,324.7048034667969,273.01654052734375,308.1885986328125,277.6609191894531,139.236083984375,234.5683135986328,209.53921508789063,341.2560119628906,263.0157470703125,227.1806182861328,223.47662353515625,187.94265747070313,274.38763427734375,274.5174255371094,241.9326171875,217.6735382080078,192.85348510742188,191.20587158203125,205.7586212158203,279.45465087890625,225.74285888671875,188.4316864013672,178.11773681640625,232.42787170410156,144.02590942382813,284.98333740234375,201.39755249023438,189.09326171875,274.99041748046875,212.796875,366.1082763671875,224.80335998535156,170.129638671875,219.80918884277344,265.0513610839844,113.13758087158203,239.75640869140625,245.0027618408203
15030103,218.80753244253305,218.80753244253305,218.80753244253305,218.80753244253305,218.80753244253305,218.80753244253305,218.80753244253305,218.80753244253305,218.80753244253305,218.80753244253305,218.80753244253305,218.80753244253305,218.80753244253305,218.80753244253305,218.80753244253305,218.80753244253305,218.80753244253305,218.80753244253305,218.80753244253305,218.80753244253305,218.80753244253305,218.80753244253305,218.80753244253305,218.80753244253305,218.80753244253305,218.80753244253305,218.80753244253305,218.80753244253305,218.80753244253305,218.80753244253305,218.80753244253305,218.80753244253305,218.80753244253305,218.80753244253305,218.80753244253305,218.80753244253305,218.80753244253305,218.80753244253305,218.80753244253305,218.80753244253305,218.80753244253305,218.80753244253305,218.80753244253305,218.80753244253305,218.80753244253305,218.80753244253305,218.80753244253305,218.80753244253305,218.80753244253305,218.80753244253305,218.80753244253305,218.80753244253305,218.80753244253305,218.80753244253305,218.80753244253305,218.80753244253305,218.80753244253305,246.96571350097656,248.72312927246094,179.1376495361328,146.22337341308594,124.80973815917969,199.73733520507813,126.19709014892578,341.97479248046875,203.56057739257813,213.5315704345703,179.1199951171875,228.94488525390625,195.82118225097656,172.8341064453125,205.70053100585938,218.62294006347656,199.8021697998047,140.72337341308594,251.02713012695313,221.09115600585938,462.549560546875,307.876220703125,270.5768127441406,212.39442443847656,310.27862548828125,343.8525695800781,319.9450988769531,250.0791473388672,256.471923828125,236.81387329101563,255.11474609375,133.7961883544922,263.31500244140625,276.1561279296875,397.5421447753906,246.31016540527344,268.5428161621094,201.63278198242188,147.85360717773438,226.7838897705078,253.08697509765625,168.33038330078125,162.42459106445313,163.571533203125,76.61209869384766,194.68821716308594,331.6332702636719,233.80377197265625,102.52061462402344,160.7887420654297,167.39102172851563,152.25892639160156,198.18356323242188,151.59991455078125,276.455810546875,181.40560913085938,165.72427368164063,260.5188903808594,204.5984649658203,165.8102569580078,207.19703674316406,295.5945739746094,126.8511962890625,157.42050170898438,231.585205078125
15030105,166.86598358154296,166.86598358154296,166.86598358154296,166.86598358154296,166.86598358154296,166.86598358154296,166.86598358154296,166.86598358154296,166.86598358154296,166.86598358154296,166.86598358154296,166.86598358154296,166.86598358154296,166.86598358154296,166.86598358154296,166.86598358154296,166.86598358154296,166.86598358154296,166.86598358154296,166.86598358154296,166.86598358154296,166.86598358154296,166.86598358154296,166.86598358154296,166.86598358154296,166.86598358154296,166.86598358154296,166.86598358154296,166.86598358154296,166.86598358154296,166.86598358154296,166.86598358154296,166.86598358154296,166.86598358154296,166.86598358154296,166.86598358154296,166.86598358154296,166.86598358154296,166.86598358154296,166.86598358154296,166.86598358154296,166.86598358154296,166.86598358154296,166.86598358154296,166.86598358154296,166.86598358154296,166.86598358154296,166.86598358154296,166.86598358154296,166.86598358154296,166.86598358154296,166.86598358154296,166.86598358154296,166.86598358154296,166.86598358154296,166.86598358154296,166.86598358154296,152.98153686523438,191.09249877929688,112.97032928466797,127.04049682617188,100.22241973876953,191.51223754882813,119.71527099609375,280.9031982421875,157.86032104492188,202.9702911376953,145.9630126953125,172.70448303222656,162.30718994140625,125.84943389892578,164.82191467285156,150.5708465576172,140.7933807373047,88.27973175048828,209.68592834472656,190.4259796142578,344.6044921875,198.59454345703125,180.1156463623047,147.3643798828125,246.16131591796875,252.5654296875,279.3547668457031,207.2154541015625,192.4447479248047,191.191650390625,189.2439422607422,125.82621765136719,189.14430236816406,203.23611450195313,325.7062683105469,197.6663360595703,221.57437133789063,131.97877502441406,104.74734497070313,188.9629669189453,189.6222686767578,127.90625762939453,112.52540588378906,125.55550384521484,64.83683776855469,136.849609375,215.63784790039063,159.0095672607422,78.20808410644531,120.45767211914063,112.84053039550781,111.49485778808594,142.62974548339844,127.68856811523438,167.3382110595703,164.5933074951172,143.6787109375,196.3729705810547,165.9921417236328,123.56623840332031,163.84996032714844,263.90283203125,112.35216522216797,97.29783630371094,115.71223449707031
15030106,139.11034487210787,139.11034487210787,139.11034487210787,139.11034487210787,139.11034487210787,139.11034487210787,139.11034487210787,139.11034487210787,139.11034487210787,139.11034487210787,139.11034487210787,139.11034487210787,139.11034487210787,139.11034487210787,139.11034487210787,139.11034487210787,139.11034487210787,139.11034487210787,139.11034487210787,139.11034487210787,139.11034487210787,139.11034487210787,139.11034487210787,139.11034487210787,139.11034487210787,139.11034487210787,139.11034487210787,139.11034487210787,139.11034487210787,139.11034487210787,139.11034487210787,139.11034487210787,139.11034487210787,139.11034487210787,139.11034487210787,139.11034487210787,139.11034487210787,139.11034487210787,139.11034487210787,139.11034487210787,139.11034487210787,139.11034487210787,139.11034487210787,139.11034487210787,139.11034487210787,139.11034487210787,139.11034487210787,139.11034487210787,139.11034487210787,139.11034487210787,139.11034487210787,139.11034487210787,139.11034487210787,139.11034487210787,139.11034487210787,139.11034487210787,139.11034487210787,119.99830627441406,145.4180145263672,92.47571563720703,100.15396118164063,74.07588958740234,196.1224822998047,87.28865814208984,229.8501739501953,119.75867462158203,176.35952758789063,122.2092056274414,159.56349182128906,128.23794555664063,103.4214096069336,141.71365356445313,125.9935531616211,96.68912506103516,66.098358154296875,216.41561889648438,187.6129608154297,297.13165283203125,181.8415985107422,146.539306640625,118.72824096679688,214.47634887695313,220.768798828125,243.10923767089844,166.47267150878906,152.61924743652344,153.6222381591797,154.12681579589844,127.01374053955078,154.6802520751953,169.84844970703125,281.692626953125,170.64559936523438,193.81529235839844,102.02392578125,86.05669403076172,166.79345703125,152.51968383789063,98.39514923095703,83.16548919677734,101.10797882080078,48.704345703125,110.15422821044922,186.073486328125,133.3756866455078,56.52082061767578,88.11101531982422,80.96363067626953,92.1370849609375,116.06449127197266,107.66963195800781,139.66615295410156,132.2294464111328,123.32646942138672,167.38644409179688,142.50100708007813,109.8123779296875,141.48202514648438,200.3107147216797,90.98158264160156,70.7601318359375,77.29042053222656
15040005,407.8879194993239,407.8879194993239,407.8879194993239,407.8879194993239,407.8879194993239,407.8879194993239,407.8879194993239,407.8879194993239,407.8879194993239,407.8879194993239,407.8879194993239,407.8879194993239,407.8879194993239,407.8879194993239,407.8879194993239,407.8879194993239,407.8879194993239,407.8879194993239,407.8879194993239,407.8879194993239,407.8879194993239,407.8879194993239,407.8879194993239,407.8879194993239,407.8879194993239,407.8879194993239,407.8879194993239,407.8879194993239,407.8879194993239,407.8879194993239,407.8879194993239,407.8879194993239,407.8879194993239,407.8879194993239,407.8879194993239,407.8879194993239,407.8879194993239,407.8879194993239,407.8879194993239,407.8879194993239,407.8879194993239,407.8879194993239,407.8879194993239,407.8879194993239,407.8879194993239,407.8879194993239,407.8879194993239,407.8879194993239,407.8879194993239,407.8879194993239,407.8879194993239,407.8879194993239,407.8879194993239,407.8879194993239,407.8879194993239,407.8879194993239,407.8879194993239,452.1758728027344,425.95965576171875,326.1163330078125,445.3884582519531,380.2625427246094,362.6275939941406,423.74713134765625,448.6841125488281,435.05902099609375,391.6637878417969,422.0829772949219,330.5706481933594,295.3237609863281,354.7017822265625,407.9471740722656,368.813232421875,348.84942626953125,346.7623596191406,332.75262451171875,436.8003845214844,533.60540771484375,422.2156677246094,409.3428955078125,404.32415771484375,517.71563720703125,682.2427978515625,517.76068115234375,500.84503173828125,491.1466064453125,434.0206298828125,433.22760009765625,260.9787902832031,454.0388488769531,457.91339111328125,569.614990234375,402.12823486328125,450.73638916015625,342.4962158203125,392.7762451171875,388.32000732421875,399.1409606933594,340.838134765625,407.7071533203125,351.2158508300781,279.3201599121094,322.2625732421875,426.2665710449219,338.2898864746094,394.3732604980469,416.0102233886719,413.42535400390625,313.7253723144531,420.3183288574219,415.36175537109375,323.17340087890625,366.4690246582031,386.1047058105469,545.1651611328125,421.13507080078125,318.4725341796875,419.2802429199219,511.9781494140625,242.4958953857422,471.2510986328125,467.1947937011719
15050100,330.9839709942157,330.9839709942157,330.9839709942157,330.9839709942157,330.9839709942157,330.9839709942157,330.9839709942157,330.9839709942157,330.9839709942157,330.9839709942157,330.9839709942157,330.9839709942157,330.9839709942157,330.9839709942157,330.9839709942157,330.9839709942157,330.9839709942157,330.9839709942157,330.9839709942157,330.9839709942157,330.9839709942157,330.9839709942157,330.9839709942157,330.9839709942157,330.9839709942157,330.9839709942157,330.9839709942157,330.9839709942157,330.9839709942157,330.9839709942157,330.9839709942157,330.9839709942157,330.9839709942157,330.9839709942157,330.9839709942157,330.9839709942157,330.9839709942157,330.9839709942157,330.9839709942157,330.9839709942157,330.9839709942157,330.9839709942157,330.9839709942157,330.9839709942157,330.9839709942157,330.9839709942157,330.9839709942157,330.9839709942157,330.9839709942157,330.9839709942157,330.9839709942157,330.9839709942157,330.9839709942157,330.9839709942157,330.9839709942157,330.9839709942157,330.9839709942157,298.2300109863281,350.10986328125,264.31884765625,296.79150390625,250.2001953125,297.9984436035156,330.87554931640625,391.59893798828125,380.93157958984375,352.94140625,440.2462158203125,277.73699951171875,263.6285400390625,278.1427917480469,322.6258239746094,284.4269104003906,313.7962951660156,254.3408966064453,292.9432678222656,292.0218811035156,563.34722900390625,378.138671875,332.4479064941406,290.6133117675781,450.6079406738281,533.754638671875,476.5093688964844,423.9460754394531,369.85931396484375,341.9161682128906,315.7672119140625,234.753173828125,408.4722595214844,381.1832275390625,533.83221435546875,409.26385498046875,369.62554931640625,318.5867614746094,253.0191650390625,259.6222229003906,350.46441650390625,238.09695434570313,331.4152526855469,301.6945495605469,147.50770568847656,294.4510498046875,354.4488525390625,287.2229919433594,261.03753662109375,293.347412109375,338.7560119628906,241.2158660888672,331.654541015625,322.33721923828125,249.64920043945313,314.88555908203125,297.78826904296875,387.6169738769531,333.4767761230469,223.21751403808594,323.6600036621094,445.68548583984375,184.3601531982422,410.45025634765625,370.3453369140625
15050201,399.121098445012,399.121098445012,399.121098445012,399.121098445012,399.121098445012,399.121098445012,399.121098445012,399.121098445012,399.121098445012,399.121098445012,399.121098445012,399.121098445012,399.121098445012,399.121098445012,399.121098445012,399.121098445012,399.121098445012,399.121098445012,399.121098445012,399.121098445012,399.121098445012,399.121098445012,399.121098445012,399.121098445012,399.121098445012,399.121098445012,399.121098445012,399.121098445012,399.121098445012,399.121098445012,399.121098445012,399.121098445012,399.121098445012,399.121098445012,399.121098445012,399.121098445012,399.121098445012,399.121098445012,399.121098445012,399.121098445012,399.121098445012,399.121098445012,399.121098445012,399.121098445012,399.121098445012,399.121098445012,399.121098445012,399.121098445012,399.121098445012,399.121098445012,399.121098445012,399.121098445012,399.121098445012,399.121098445012,399.121098445012,399.121098445012,399.121098445012,440.97705078125,453.5194396972656,311.5596618652344,444.7562255859375,345.83837890625,346.9535217285156,396.1639099121094,435.7469177246094,452.7751159667969,402.4459228515625,368.16998291015625,317.3491516113281,299.2985534667969,372.1202392578125,394.4320373535156,326.5089416503906,351.104736328125,328.65765380859375,333.5760498046875,485.9922790527344,494.3396911621094,361.43316650390625,330.9730529785156,403.52984619140625,466.1714782714844,659.73944091796875,535.163330078125,509.0292663574219,476.0110778808594,419.8657531738281,444.9217224121094,279.87646484375,482.2382507324219,447.04669189453125,541.777099609375,363.91571044921875,425.97528076171875,338.32354736328125,380.0010070800781,390.6850280761719,357.6361083984375,356.3213806152344,412.0221862792969,322.5544128417969,273.265625,303.6147155761719,403.7742919921875,311.5892028808594,388.0984191894531,394.8455505371094,378.4208679199219,305.78717041015625,422.383544921875,440.60296630859375,322.47198486328125,340.8078308105469,390.8951416015625,521.78863525390625,428.5714111328125,366.3117980957031,428.0704345703125,538.582275390625,248.09402465820313,453.4854431152344,473.9132995605469
15050203,439.8920600304237,439.8920600304237,439.8920600304237,439.8920600304237,439.8920600304237,439.8920600304237,439.8920600304237,439.8920600304237,439.8920600304237,439.8920600304237,439.8920600304237,439.8920600304237,439.8920600304237,439.8920600304237,439.8920600304237,439.8920600304237,439.8920600304237,439.8920600304237,439.8920600304237,439.8920600304237,439.8920600304237,439.8920600304237,439.8920600304237,439.8920600304237,439.8920600304237,439.8920600304237,439.8920600304237,439.8920600304237,439.8920600304237,439.8920600304237,439.8920600304237,439.8920600304237,439.8920600304237,439.8920600304237,439.8920600304237,439.8920600304237,439.8920600304237,439.8920600304237,439.8920600304237,439.8920600304237,439.8920600304237,439.8920600304237,439.8920600304237,439.8920600304237,439.8920600304237,439.8920600304237,439.8920600304237,439.8920600304237,439.8920600304237,439.8920600304237,439.8920600304237,439.8920600304237,439.8920600304237,439.8920600304237,439.8920600304237,439.8920600304237,439.8920600304237,449.9407958984375,482.61328125,345.4472351074219,451.9449462890625,385.9808044433594,394.999267578125,461.4436340332031,472.3914794921875,496.6614074707031,444.3111267089844,478.39910888671875,348.2944641113281,351.4019470214844,397.5895690917969,422.1496276855469,390.2025451660156,391.8620300292969,346.59332275390625,373.4129943847656,452.5052490234375,614.3876953125,435.0362854003906,424.6792907714844,420.0862731933594,571.54620361328125,762.0799560546875,599.32818603515625,550.268310546875,499.3353271484375,442.90142822265625,446.1063232421875,296.49761962890625,528.94390869140625,482.73638916015625,660.59930419921875,444.16400146484375,471.3092041015625,405.12457275390625,385.21417236328125,388.12408447265625,443.0232238769531,361.8394470214844,448.7770080566406,387.0305480957031,248.075927734375,367.4172058105469,454.38238525390625,361.6467590332031,397.9368591308594,423.28790283203125,428.678955078125,324.2071838378906,459.662109375,493.2916259765625,352.4991455078125,382.56097412109375,407.54095458984375,554.400390625,457.86749267578125,346.0698547363281,450.2886047363281,549.97784423828125,249.03196716308594,525.312744140625,551.56341552734375
15050301,437.95176814152643,437.95176814152643,437.95176814152643,437.95176814152643,437.95176814152643,437.95176814152643,437.95176814152643,437.95176814152643,437.95176814152643,437.95176814152643,437.95176814152643,437.95176814152643,437.95176814152643,437.95176814152643,437.95176814152643,437.95176814152643,437.95176814152643,437.95176814152643,437.95176814152643,437.95176814152643,437.95176814152643,437.95176814152643,437.95176814152643,437.95176814152643,437.95176814152643,437.95176814152643,437.95176814152643,437.95176814152643,437.95176814152643,437.95176814152643,437.95176814152643,437.95176814152643,437.95176814152643,437.95176814152643,437.95176814152643,437.95176814152643,437.95176814152643,437.95176814152643,437.95176814152643,437.95176814152643,437.95176814152643,437.95176814152643,437.95176814152643,437.95176814152643,437.95176814152643,437.95176814152643,437.95176814152643,437.95176814152643,437.95176814152643,437.95176814152643,437.95176814152643,437.95176814152643,437.95176814152643,437.95176814152643,437.95176814152643,437.95176814152643,437.95176814152643,456.97308349609375,532.9268798828125,352.9947509765625,464.3531494140625,350.8428955078125,379.9386901855469,465.6744079589844,435.5746765136719,548.19677734375,475.11468505859375,435.9919128417969,362.0953063964844,378.15234375,450.2967529296875,410.38397216796875,368.314453125,412.47198486328125,356.2120056152344,387.22979736328125,496.0744323730469,606.99798583984375,385.47259521484375,397.3514709472656,412.0997619628906,523.18487548828125,759.3372802734375,645.86328125,529.29449462890625,500.80145263671875,419.0342102050781,454.9576416015625,312.7223205566406,567.9530029296875,442.2956237792969,632.03289794921875,425.0865173339844,437.4129638671875,386.5607604980469,371.59112548828125,367.6878967285156,436.27764892578125,397.7964782714844,468.522216796875,374.8477478027344,259.21807861328125,400.6758728027344,403.31622314453125,329.8829040527344,412.17022705078125,398.5948486328125,417.4010009765625,314.46417236328125,462.4773254394531,519.5233154296875,370.7618408203125,376.08404541015625,423.6865539550781,549.2215576171875,471.7213134765625,382.7503356933594,473.1053161621094,586.5518798828125,240.59768676757813,440.251953125,459.41326904296875
15050302,440.9189878023588,440.9189878023588,440.9189878023588,440.9189878023588,440.9189878023588,440.9189878023588,440.9189878023588,440.9189878023588,440.9189878023588,440.9189878023588,440.9189878023588,440.9189878023588,440.9189878023588,440.9189878023588,440.9189878023588,440.9189878023588,440.9189878023588,440.9189878023588,440.9189878023588,440.9189878023588,440.9189878023588,440.9189878023588,440.9189878023588,440.9189878023588,440.9189878023588,440.9189878023588,440.9189878023588,440.9189878023588,440.9189878023588,440.9189878023588,440.9189878023588,440.9189878023588,440.9189878023588,440.9189878023588,440.9189878023588,440.9189878023588,440.9189878023588,440.9189878023588,440.9189878023588,440.9189878023588,440.9189878023588,440.9189878023588,440.9189878023588,440.9189878023588,440.9189878023588,440.9189878023588,440.9189878023588,440.9189878023588,440.9189878023588,440.9189878023588,440.9189878023588,440.9189878023588,440.9189878023588,440.9189878023588,440.9189878023588,440.9189878023588,440.9189878023588,474.3497314453125,523.02886962890625,343.6396789550781,463.009521484375,375.9434509277344,385.7734680175781,468.2774658203125,457.8938293457031,527.7396240234375,469.51904296875,429.7249450683594,349.056640625,371.86468505859375,436.15960693359375,427.7810974121094,370.73956298828125,407.7428283691406,350.5140686035156,387.0177307128906,496.0270690917969,594.24993896484375,393.2252197265625,401.55499267578125,419.67132568359375,544.17987060546875,748.516845703125,635.3544921875,539.7362060546875,499.4117431640625,428.7950134277344,464.8031005859375,307.3897399902344,564.11419677734375,457.2885437011719,643.57061767578125,431.7838439941406,454.7272644042969,397.32562255859375,387.2249755859375,381.2523498535156,440.2501525878906,397.5029296875,462.8131103515625,382.566162109375,261.84832763671875,380.62847900390625,414.73028564453125,342.958251953125,418.96929931640625,413.5738525390625,418.0962829589844,320.2074890136719,466.28302001953125,521.39263916015625,366.6432800292969,369.435546875,423.6585998535156,552.6279296875,469.3406677246094,378.88629150390625,469.0386657714844,554.16632080078125,243.6707305908203,466.9208068847656,513.5462646484375
15050303,239.26440652700572,239.26440652700572,239.26440652700572,239.26440652700572,239.26440652700572,239.26440652700572,239.26440652700572,239.26440652700572,239.26440652700572,239.26440652700572,239.26440652700572,239.26440652700572,239.26440652700572,239.26440652700572,239.26440652700572,239.26440652700572,239.26440652700572,239.26440652700572,239.26440652700572,239.26440652700572,239.26440652700572,239.26440652700572,239.26440652700572,239.26440652700572,239.26440652700572,239.26440652700572,239.26440652700572,239.26440652700572,239.26440652700572,239.26440652700572,239.26440652700572,239.26440652700572,239.26440652700572,239.26440652700572,239.26440652700572,239.26440652700572,239.26440652700572,239.26440652700572,239.26440652700572,239.26440652700572,239.26440652700572,239.26440652700572,239.26440652700572,239.26440652700572,239.26440652700572,239.26440652700572,239.26440652700572,239.26440652700572,239.26440652700572,239.26440652700572,239.26440652700572,239.26440652700572,239.26440652700572,239.26440652700572,239.26440652700572,239.26440652700572,239.26440652700572,199.92982482910156,288.97747802734375,177.33140563964844,236.12428283691406,176.571533203125,210.4765625,257.87628173828125,299.6939392089844,267.6932067871094,289.2757568359375,288.79132080078125,194.46109008789063,204.81866455078125,209.91241455078125,252.69412231445313,183.13116455078125,241.73281860351563,178.41403198242188,231.38319396972656,224.2923583984375,436.7034912109375,260.6127624511719,212.3310546875,193.3211212158203,336.7354736328125,381.238037109375,399.2176818847656,302.34307861328125,261.4100036621094,240.1553192138672,229.04762268066406,162.6348419189453,309.84674072265625,254.5455780029297,402.30035400390625,289.16058349609375,268.6666259765625,208.9208984375,168.6378631591797,177.9518585205078,251.31922912597656,180.78289794921875,242.46047973632813,211.9456787109375,107.3171615600586,221.0696258544922,246.23818969726563,192.85986328125,186.45428466796875,196.5087432861328,227.7292938232422,167.66973876953125,233.46218872070313,242.98960876464844,185.00270080566406,230.5736541748047,224.34378051757813,276.14141845703125,243.87142944335938,170.14263916015625,250.38348388671875,318.9146728515625,125.32221984863281,251.9921417236328,257.328857421875
15050304,367.065482036884,367.065482036884,367.065482036884,367.065482036884,367.065482036884,367.065482036884,367.065482036884,367.065482036884,367.065482036884,367.065482036884,367.065482036884,367.065482036884,367.065482036884,367.065482036884,367.065482036884,367.065482036884,367.065482036884,367.065482036884,367.065482036884,367.065482036884,367.065482036884,367.065482036884,367.065482036884,367.065482036884,367.065482036884,367.065482036884,367.065482036884,367.065482036884,367.065482036884,367.065482036884,367.065482036884,367.065482036884,367.065482036884,367.065482036884,367.065482036884,367.065482036884,367.065482036884,367.065482036884,367.065482036884,367.065482036884,367.065482036884,367.065482036884,367.065482036884,367.065482036884,367.065482036884,367.065482036884,367.065482036884,367.065482036884,367.065482036884,367.065482036884,367.065482036884,367.065482036884,367.065482036884,367.065482036884,367.065482036884,367.065482036884,367.065482036884,358.7745361328125,453.21160888671875,298.2021484375,400.3099060058594,295.0482482910156,323.0120849609375,408.92840576171875,375.4692077636719,457.40863037109375,422.5653381347656,373.4788513183594,300.91387939453125,337.6308898925781,373.8844299316406,357.71966552734375,289.46551513671875,363.11279296875,294.9759216308594,340.09503173828125,401.2327880859375,542.35546875,336.8988952636719,326.631103515625,327.3095703125,459.399169921875,643.6317138671875,580.1011962890625,436.903564453125,408.66986083984375,337.8785095214844,355.9996032714844,254.42617797851563,488.9012451171875,352.1034851074219,549.56884765625,367.4956359863281,371.38067626953125,313.3612976074219,297.25518798828125,291.5015869140625,374.1556396484375,337.9208068847656,380.1476745605469,318.52471923828125,199.81520080566406,350.4430236816406,332.4268493652344,272.5621032714844,344.3504638671875,310.285400390625,349.0009765625,260.3200988769531,376.4417724609375,448.9005432128906,312.93170166015625,321.5381774902344,366.0296325683594,454.4750061035156,392.3277893066406,320.10931396484375,404.2909240722656,473.5323486328125,180.59799194335938,345.4364318847656,365.47906494140625
